first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
niloudarie,niloudarie,prs,loud,ni,arie,niloudarie,control,s,0.0,0,a,i,niloudirie,0,10,pseudo,block1
foiraire,foirairu,rs,foir,,aire,foiraire,target,s,0.0,3,e,u,foirairu,1,8,pseudo,block1
désansaner,désensaner,pprs,san,dés_en,er,désensaner,target,p,1.0,0,e,a,désansaner,3,10,pseudo,block1
rud,rud,r,rid,,,rid,control,r,,1,i,u,rud,2,3,pseudo,block1
cid,cid,r,cid,,,cid,control,r,,1,i,a,cad,0,3,pseudo,block1
tart,tert,r,tert,,,tert,target,r,,1,e,a,tart,3,4,pseudo,block1
incamivité,incamivité,prss,cam,in,iv_ité,incamivité,target,s,0.0,0,i,e,incamevité,0,10,pseudo,block1
sédnecidra,sédnecidre,pprs,cid,séd_ne,re,sédnecidre,control,s,0.0,1,e,a,sédnecidra,3,10,pseudo,block1
injurelité,injurelité,prss,jur,in,el_ité,injurelité,target,p,0.0,1,n,r,irjurelité,0,10,pseudo,block1
loudure,loudere,rs,loud,,ure,loudure,control,s,0.0,0,u,e,loudere,1,7,pseudo,block1
raèn,rièn,r,rièn,,,rièn,control,r,,1,i,a,raèn,3,4,pseudo,block1
cêntregier,contregier,pr,gier,contre,,contregier,target,p,0.0,1,o,ê,cêntregier,3,10,pseudo,block1
quoralité,quoralité,rss,quor,,al_ité,quoralité,target,s,1.0,1,t,h,quoralihé,0,9,pseudo,block1
erédlaseag,erédlaseag,pprs,las,er_éd,eag,erédlaseag,control,s,0.0,2,g,c,erédlaseac,0,10,pseudo,block1
toidre,toidre,rs,toid,,re,toidre,control,r,,0,t,p,poidre,0,6,pseudo,block1
insanalité,insanalité,prss,san,in,al_ité,insanalité,target,s,1.0,2,é,u,insanalitu,0,10,pseudo,block1
naujte,naujta,rs,nauj,,ta,naujta,control,s,0.0,1,a,e,naujte,3,6,pseudo,block1
cojaen,cojaun,pr,jaun,co,,cojaun,target,r,,2,u,e,cojaen,3,6,pseudo,block1
sorensal,surensal,ppr,sal,sur_en,,surensal,target,p,0.0,1,u,o,sorensal,3,8,pseudo,block1
mimélgitié,mimélvitié,prss,mél,mi,vi_tié,mimélvitié,control,s,0.0,0,v,g,mimélgitié,3,10,pseudo,block1
roqunat,roqunat,rs,roqu,,nat,roqunat,control,r,,2,q,d,rodunat,0,7,pseudo,block1
erédlebeag,erédlebeag,pprs,lub,er_éd,eag,erédlubeag,control,r,,1,u,e,erédlebeag,2,10,pseudo,block1
mimacvitié,mimakvitié,prss,mac,mi,vi_tié,mimacvitié,control,r,,2,c,k,mimakvitié,1,10,pseudo,block1
plemer,plumer,rs,plem,,er,plemer,target,r,,2,e,u,plumer,1,6,pseudo,block1
jaision,jausion,rs,jais,,ion,jaision,target,r,,2,i,u,jausion,1,7,pseudo,block1
désencamer,désencamer,pprs,cam,dés_en,er,désencamer,target,s,0.0,0,e,i,désencamir,0,10,pseudo,block1
inplemisme,indlemisme,prs,plem,in,isme,inplemisme,target,r,,0,p,d,indlemisme,1,10,pseudo,block1
érpeltret,érpeltret,ppr,tret,érp_er,,érpertret,control,p,1.0,1,r,l,érpeltret,2,9,pseudo,block1
miérproif,miérproif,ppr,roif,mi_érp,,miérproif,control,r,,3,f,d,miérproid,0,9,pseudo,block1
crus,cruc,r,crus,,,crus,target,r,,3,s,c,cruc,1,4,pseudo,block1
reiglé,reiglé,rs,reig,,le,reigle,control,s,0.0,1,e,é,reiglé,2,6,pseudo,block1
tôlcvivié,tôlcvivié,rss,tôlc,,vi_tié,tôlcvitié,control,s,1.0,0,t,v,tôlcvivié,2,9,pseudo,block1
ninastan,ninastan,prs,nas,ni,tan,ninastan,control,r,,0,n,l,nilastan,0,8,pseudo,block1
incomif,incamif,prs,cam,in,if,incamif,target,r,,1,a,o,incomif,3,7,pseudo,block1
quor,suor,r,quor,,,quor,target,r,,0,q,s,suor,1,4,pseudo,block1
unfilelité,infilelité,prss,fil,in,el_ité,infilelité,target,p,0.0,0,i,u,unfilelité,3,10,pseudo,block1
désinsarer,désinsaler,pprs,sal,dés_in,er,désinsaler,target,r,,2,l,r,désinsarer,3,10,pseudo,block1
antifil,antifil,pr,fil,anti,,antifil,target,p,0.0,2,t,v,anvifil,0,7,pseudo,block1
sédnenasre,sédnenasne,pprs,nas,séd_ne,re,sédnenasre,control,s,0.0,0,r,n,sédnenasne,1,10,pseudo,block1
miridvitié,miridvitié,prss,rid,mi,vi_tié,miridvitié,control,r,,2,d,v,mirivvitié,0,10,pseudo,block1
tanilip,tanilip,pr,lif,tani,,tanilif,control,r,,2,f,p,tanilip,2,7,pseudo,block1
entoireur,entoireur,prs,foir,en,eur,enfoireur,target,r,,0,f,t,entoireur,2,9,pseudo,block1
tioc,hioc,r,tioc,,,tioc,control,r,,0,t,h,hioc,1,4,pseudo,block1
relénation,relémation,prss,lém,re,at_ion,relémation,target,r,,2,m,n,relénation,3,10,pseudo,block1
érpemruj,érperruj,ppr,ruj,érp_er,,érperruj,control,p,1.0,1,r,m,érpemruj,3,8,pseudo,block1
adtert,adterc,pr,tert,ad,,adtert,target,r,,3,t,c,adterc,1,6,pseudo,block1
désinjumer,désinjumer,pprs,jur,dés_in,er,désinjurer,target,r,,2,r,m,désinjumer,2,10,pseudo,block1
redication,redication,prss,dic,re,at_ion,redication,target,s,0.0,1,t,s,redicasion,0,10,pseudo,block1
pradésnal,pradésnal,ppr,snal,pré_dé,,prédésnal,target,p,0.0,2,é,a,pradésnal,2,9,pseudo,block1
redésal,ledésal,ppr,sal,re_dé,,redésal,target,p,0.0,0,r,l,ledésal,1,7,pseudo,block1
insulalité,insalalité,prss,sal,in,al_ité,insalalité,target,r,,1,a,u,insulalité,3,10,pseudo,block1
impréjur,impréjul,ppr,jur,im_pré,,impréjur,target,r,,2,r,l,impréjul,1,8,pseudo,block1
reciration,rediration,prss,dir,re,at_ion,rediration,target,r,,0,d,c,reciration,3,10,pseudo,block1
toad,toad,r,toid,,,toid,control,r,,2,i,a,toad,2,4,pseudo,block1
telclatié,telclatié,rss,tôlc,,la_tié,tôlclatié,control,r,,1,ô,e,telclatié,2,9,pseudo,block1
redédofage,ledédofage,pprs,dof,re_dé,age,redédofage,target,p,0.0,0,r,l,ledédofage,1,10,pseudo,block1
nilaslavié,nilaslavié,prss,las,ni,la_tié,nilaslatié,control,s,1.0,0,t,v,nilaslavié,2,10,pseudo,block1
inbulivité,inbulivite,prss,bul,in,iv_ité,inbulivité,target,s,1.0,2,é,e,inbulivite,1,10,pseudo,block1
refoirrent,refoirment,prs,foir,re,ment,refoirment,target,s,0.0,0,m,r,refoirrent,3,10,pseudo,block1
lémin,lémin,rs,lém,,in,lémin,target,s,0.0,1,n,r,lémir,0,5,pseudo,block1
enbulment,inbulment,prs,bul,in,ment,inbulment,target,p,0.0,0,i,e,enbulment,3,9,pseudo,block1
srédésan,prédésan,ppr,san,pré_dé,,prédésan,target,p,0.0,0,p,s,srédésan,3,8,pseudo,block1
infilisme,infilisme,prs,fil,in,isme,infilisme,target,s,0.0,1,s,d,infilidme,0,9,pseudo,block1
érpervérs,érpervért,ppr,vért,érp_er,,érpervért,control,r,,3,t,s,érpervérs,3,9,pseudo,block1
désindicer,désindicer,pprs,dic,dés_in,er,désindicer,target,r,,1,i,a,désindacer,0,10,pseudo,block1
nitoidisem,litoidisem,prs,toid,ni,isem,nitoidisem,control,p,0.0,0,n,l,litoidisem,1,10,pseudo,block1
prérelém,prérelém,ppr,lém,pré_re,,prérelém,target,r,,0,l,r,prérerém,0,8,pseudo,block1
milisvitié,milifvitié,prss,lif,mi,vi_tié,milifvitié,control,r,,2,f,s,milisvitié,3,10,pseudo,block1
désendofer,désendofer,pprs,dof,dés_en,er,désendofer,target,r,,1,o,u,désendufer,0,10,pseudo,block1
indosalité,indosalité,prss,dof,in,al_ité,indofalité,target,r,,2,f,s,indosalité,2,10,pseudo,block1
nilasnemt,nilesnemt,prs,las,ni,nemt,nilasnemt,control,r,,1,a,e,nilesnemt,1,9,pseudo,block1
érperfoq,érperfoq,ppr,fod,érp_er,,érperfod,control,r,,2,d,q,érperfoq,2,8,pseudo,block1
redécort,redacort,ppr,cort,re_dé,,redécort,target,p,1.0,1,é,a,redacort,1,8,pseudo,block1
dalid,darid,pr,rid,da,,darid,control,r,,0,r,l,dalid,3,5,pseudo,block1
nasmi,nasmi,rs,nas,,ni,nasni,control,s,0.0,0,n,m,nasmi,2,5,pseudo,block1
miénpnort,miérpnort,ppr,nort,mi_érp,,miérpnort,control,p,1.0,1,r,n,miénpnort,3,9,pseudo,block1
adfoir,adfoin,pr,foir,ad,,adfoir,target,r,,3,r,n,adfoin,1,6,pseudo,block1
plemalment,plemalment,rss,plem,,am_ment,plemamment,target,s,0.0,1,m,l,plemalment,2,10,pseudo,block1
infilaile,infilaire,prs,fil,in,aire,infilaire,target,s,0.0,2,r,l,infilaile,3,9,pseudo,block1
erédruj,erédruj,ppr,ruj,er_éd,,erédruj,control,p,1.0,1,d,t,erétruj,0,7,pseudo,block1
sédnilifre,sédnilifre,pprs,lif,séd_ni,re,sédnilifre,control,s,0.0,1,e,a,sédnilifra,0,10,pseudo,block1
irmélure,irmélure,prs,mél,er,ure,ermélure,control,p,0.0,0,e,i,irmélure,2,8,pseudo,block1
tioclaeist,tuoclaeist,rss,tioc,,la_eist,tioclaeist,control,r,,1,i,u,tuoclaeist,1,10,pseudo,block1
coitot,coitot,rs,coit,,at,coitat,target,s,0.0,0,a,o,coitot,2,6,pseudo,block1
ontuél,entuél,pr,tuél,en,,entuél,target,p,0.0,0,e,o,ontuél,3,6,pseudo,block1
dofable,dofable,rs,dof,,able,dofable,target,s,0.0,1,b,f,dofafle,0,7,pseudo,block1
trelcotroc,trelcotroc,pr,troc,trenco,,trencotroc,control,p,0.0,3,n,l,trelcotroc,2,10,pseudo,block1
répédmél,répédmél,ppr,mél,rép_éd,,répédmél,control,p,1.0,1,d,p,répépmél,0,8,pseudo,block1
imjaisaire,imjaisaire,prs,jais,in,aire,injaisaire,target,p,0.0,1,n,m,imjaisaire,2,10,pseudo,block1
miridletié,miridletié,prss,rid,mi,le_tié,miridletié,control,s,1.0,1,i,e,miridleteé,0,10,pseudo,block1
trencoroit,trencoroif,pr,roif,trenco,,trencoroif,control,r,,3,f,t,trencoroit,3,10,pseudo,block1
sontredic,contredic,pr,dic,contre,,contredic,target,p,0.0,0,c,s,sontredic,3,9,pseudo,block1
surbulance,surbalance,prs,bul,sur,ance,surbulance,target,r,,1,u,a,surbalance,1,10,pseudo,block1
clôt,clet,r,clôt,,,clôt,target,r,,2,ô,e,clet,1,4,pseudo,block1
inlémude,inlémude,prs,lém,in,ude,inlémude,target,s,0.0,1,d,c,inlémuce,0,8,pseudo,block1
rusridacnu,rusridacnu,prs,rid,rus,acne,rusridacne,control,s,0.0,3,e,u,rusridacnu,2,10,pseudo,block1
miliflatié,niliflatié,prss,lif,ni,la_tié,niliflatié,control,p,0.0,0,n,m,miliflatié,3,10,pseudo,block1
ras,las,r,las,,,las,control,r,,0,l,r,ras,3,3,pseudo,block1
naisival,jaisival,rss,jais,,iv_al,jaisival,target,r,,0,j,n,naisival,3,8,pseudo,block1
sédnemasre,sédnelasre,pprs,las,séd_ne,re,sédnelasre,control,r,,0,l,m,sédnemasre,3,10,pseudo,block1
sédnefodre,sédrefodre,pprs,fod,séd_ne,re,sédnefodre,control,p,1.0,0,n,r,sédrefodre,1,10,pseudo,block1
lormal,normal,rs,norm,,al,normal,target,r,,0,n,l,lormal,3,6,real,block2
hiérerchie,hiérarchie,r,hiérarchie,,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block2
prothèse,proshèse,r,prothèse,,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block2
deuxaème,deuxième,rs,deux,,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block2
bataille,bataille,r,bataille,,,bataille,control,r,,2,t,p,bapaille,0,8,real,block2
asthne,asthme,r,asthme,,,asthme,control,r,,4,m,n,asthne,3,6,real,block2
langousse,langousse,r,langouste,,,langouste,control,r,,7,t,s,langousse,2,9,real,block2
srincipe,principe,r,principe,,,principe,control,r,,0,p,s,srincipe,3,8,real,block2
diplomate,diplomate,r,diplomate,,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block2
démontru,démontre,pr,montre,dé,,démontre,target,r,,5,e,u,démontru,3,8,real,block2
aussi,eussi,r,aussi,,,aussi,control,r,,0,a,e,eussi,1,5,real,block2
envol,entol,pr,vol,en,,envol,target,r,,0,v,t,entol,1,5,real,block2
indolole,indolole,prs,dol,in,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block2
personnel,personrel,rs,personn,,el,personnel,target,r,,6,n,r,personrel,1,9,real,block2
pantoifle,pantoifle,r,pantoufle,,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block2
infrurouge,infrarouge,pr,rouge,infra,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block2
décompose,décomposa,pr,compose,dé,,décompose,target,r,,6,e,a,décomposa,1,9,real,block2
vinaisre,vinaigre,r,vinaigre,,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block2
dosespoir,désespoir,pr,espoir,dés,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block2
coqueluche,coqueluche,r,coqueluche,,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block2
grenase,grenade,r,grenade,,,grenade,control,r,,5,d,s,grenase,3,7,real,block2
brouhaha,broehaha,r,brouhaha,,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block2
juspice,juspice,rs,just,,ice,justice,target,r,,3,t,p,juspice,2,7,real,block2
relire,relire,pr,lire,re,,relire,target,r,,3,e,i,reliri,0,6,real,block2
dénudo,dénudo,prs,nu,dé,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block2
liturgie,liturtie,r,liturgie,,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block2
ruliure,reliure,prs,li,re,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block2
sarabande,sarabande,r,sarabande,,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block2
recouterte,recouverte,pr,couverte,re,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block2
préalable,préalahle,r,préalable,,,préalable,control,r,,6,b,h,préalahle,1,9,real,block2
mergarine,margarine,r,margarine,,,margarine,control,r,,1,a,e,mergarine,3,9,real,block2
puartier,puartier,rs,quart,,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block2
privilègi,privilègi,r,privilège,,,privilège,control,r,,8,e,i,privilègi,2,9,real,block2
déplaare,déplaare,pr,plaire,dé,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block2
dégoût,dagoût,pr,goût,dé,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block2
cachumire,cachemire,r,cachemire,,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block2
piscenlit,piscenlit,r,pissenlit,,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block2
urgense,urgense,rs,urg,,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block2
carrosse,carlosse,r,carrosse,,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block2
bravo,bravo,r,bravo,,,bravo,control,r,,0,b,x,xravo,0,5,real,block2
pingouin,pingouén,r,pingouin,,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block2
jamais,jamais,r,jamais,,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block2
spaghesti,spaghetti,r,spaghetti,,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block2
concombre,concombre,r,concombre,,,concombre,control,r,,8,e,i,concombri,0,9,real,block2
gremier,grenier,r,grenier,,,grenier,control,r,,3,n,m,gremier,3,7,real,block2
accessoire,iccessoire,r,accessoire,,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block2
joueer,joueur,rs,jou,,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block2
prouesse,srouesse,r,prouesse,,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block2
contrah,contrat,r,contrat,,,contrat,control,r,,6,t,h,contrah,3,7,real,block2
coltex,cortex,r,cortex,,,cortex,control,r,,2,r,l,coltex,3,6,real,block2
puinteur,puanteur,rss,pu,,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block2
local,losal,r,local,,,local,control,r,,2,c,s,losal,1,5,real,block2
gourmand,gourmand,r,gourmand,,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block2
vitalité,vitalité,rss,vit,,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block2
endurance,endurance,prs,dur,en,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block2
genial,genial,rs,géni,,al,génial,target,r,,1,é,e,genial,2,6,real,block2
encorrect,incorrect,pr,correct,in,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block2
merserie,mercerie,r,mercerie,,,mercerie,control,r,,3,c,s,merserie,3,8,real,block2
ambassade,amtassade,r,ambassade,,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block2
aissalle,aissalle,r,aisselle,,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block2
sûrement,sûremejt,rs,sûre,,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block2
elsuite,ensuite,pr,suite,en,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block2
incroyacle,incroyable,prs,croy,in,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block2
malignité,maliglité,rss,mal,,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block2
blague,bladue,r,blague,,,blague,control,r,,3,g,d,bladue,1,6,real,block2
ondulant,ondulant,rss,ond,,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block2
également,également,rs,égale,,ment,également,target,r,,2,a,e,égelement,0,9,real,block2
cmandestin,clandestin,r,clandestin,,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block2
salamandre,salanandre,r,salamandre,,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block2
mousteche,moustache,r,moustache,,,moustache,control,r,,5,a,e,mousteche,3,9,real,block2
garagiste,garagiste,rss,gar,,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block2
français,qrançais,rs,franç,,ais,français,target,r,,0,f,q,qrançais,1,8,real,block2
phase,phasi,r,phase,,,phase,control,r,,4,e,i,phasi,1,5,real,block2
guérillero,guérillero,r,guérillero,,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block2
artistique,artistique,rss,art,,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block2
sexuamité,sexualité,rss,sex,,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block2
hurricane,hurrifane,r,hurricane,,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block2
réattion,réattion,prs,act,ré,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block2
électrique,électrique,rs,électr,,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block2
guenille,guenille,r,guenille,,,guenille,control,r,,3,n,m,guemille,0,8,real,block2
poursuit,poursuit,pr,suit,pour,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block2
cellophane,cellophame,r,cellophane,,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block2
chambranne,chambranne,r,chambranle,,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block2
angentin,argentin,r,argentin,,,argentin,control,r,,1,r,n,angentin,3,8,real,block2
frambaise,frambaise,r,framboise,,,framboise,control,r,,5,o,a,frambaise,2,9,real,block2
dévotion,dévotiom,prs,vot,dé,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block2
clavucule,clavicule,r,clavicule,,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block2
inoffensif,iloffensif,prs,offens,in,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block2
sonorité,conorité,rss,son,,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block2
cathidrale,cathidrale,r,cathédrale,,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block2
exactement,exactement,rs,exacte,,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block2
cornichon,cornichon,r,cornichon,,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block2
nenégat,nenégat,prs,nég,re,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block2
preuse,preuse,r,preuve,,,preuve,control,r,,4,v,s,preuse,2,6,real,block2
ircurable,ircurable,prs,cur,in,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block2
lecouvert,lecouvert,pr,couvert,re,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block2
peêle,poêle,r,poêle,,,poêle,control,r,,1,o,e,peêle,3,5,real,block2
dangereuse,dangerease,rs,danger,,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block2
agolité,agolité,rss,ag,,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block2
rhinocéros,mhinocéros,r,rhinocéros,,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block2
incessant,incessant,prs,cess,in,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block2
heure,heure,r,heure,,,heure,control,r,,0,h,t,teure,0,5,real,block2
irréel,irréel,pr,réel,ir,,irréel,target,r,,3,l,r,irréer,0,6,real,block2
impoli,inpoli,pr,poli,im,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block2
conseil,conceil,r,conseil,,,conseil,control,r,,3,s,c,conceil,1,7,real,block2
lieutenalt,lieutenant,r,lieutenant,,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block2
cappuccino,cappuccine,r,cappuccino,,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block2
hâtuf,hâtuf,rs,hât,,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block2
coyote,coyite,r,coyote,,,coyote,control,r,,3,o,i,coyite,1,6,real,block2
irruption,arruption,prs,rupt,ir,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block2
emmerdear,emmerdear,prs,merd,em,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block2
rambarde,rambarde,r,rambarde,,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block2
idéarisme,idéarisme,rss,idé,,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block2
impurité,impureté,prs,pur,im,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block2
siège,siage,r,siège,,,siège,control,r,,2,è,a,siage,1,5,real,block2
douaille,douaille,r,gouaille,,,gouaille,control,r,,0,g,d,douaille,2,8,real,block2
cougcous,cougcous,r,couscous,,,couscous,control,r,,3,s,g,cougcous,2,8,real,block2
poliscon,polisson,r,polisson,,,polisson,control,r,,5,s,c,poliscon,3,8,real,block2
pizzemia,pizzemia,r,pizzeria,,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block2
espérante,espéranto,r,espéranto,,,espéranto,control,r,,8,o,e,espérante,3,9,real,block2
enédroif,erédroif,ppr,roif,er_éd,,erédroif,control,p,0.0,1,r,n,enédroif,3,8,pseudo,block3
redéjerage,redéjerage,pprs,jur,re_dé,age,redéjurage,target,r,,1,u,e,redéjerage,2,10,pseudo,block3
maltert,maltert,pr,tert,mal,,maltert,target,p,0.0,2,l,n,mantert,0,7,pseudo,block3
roifvitié,roifviteé,rss,roif,,vi_tié,roifvitié,control,s,1.0,1,i,e,roifviteé,1,9,pseudo,block3
rujoin,rujuin,rs,ruj,,oin,rujoin,control,s,0.0,0,o,u,rujuin,1,6,pseudo,block3
foirivité,foiritité,rss,foir,,iv_ité,foirivité,target,s,0.0,1,v,t,foiritité,1,9,pseudo,block3
jaunant,jaunart,rs,jaun,,ant,jaunant,target,s,0.0,1,n,r,jaunart,1,7,pseudo,block3
predébul,predébul,ppr,bul,pré_dé,,prédébul,target,p,0.0,2,é,e,predébul,2,8,pseudo,block3
redéfilage,redéfilege,pprs,fil,re_dé,age,redéfilage,target,s,0.0,0,a,e,redéfilege,1,10,pseudo,block3
resalat,reselat,prs,sal,re,at,resalat,target,r,,1,a,e,reselat,1,7,pseudo,block3
cortap,cortat,rs,cort,,at,cortat,target,s,0.0,1,t,p,cortap,3,6,pseudo,block3
dofalt,dofalt,rs,dof,,ant,dofant,target,s,0.0,1,n,l,dofalt,2,6,pseudo,block3
nilifedu,nilifedu,prs,lif,ni,edu,nilifedu,control,s,0.0,0,e,o,nilifodu,0,8,pseudo,block3
antidir,ansidir,pr,dir,anti,,antidir,target,p,0.0,2,t,s,ansidir,1,7,pseudo,block3
sédnelacre,sédnemacre,pprs,mac,séd_ne,re,sédnemacre,control,r,,0,m,l,sédnelacre,3,10,pseudo,block3
erédlifeeg,erédlifeag,pprs,lif,er_éd,eag,erédlifeag,control,s,0.0,1,a,e,erédlifeeg,3,10,pseudo,block3
répédluf,répédlif,ppr,lif,rép_éd,,répédlif,control,r,,1,i,u,répédluf,3,8,pseudo,block3
eylubtaoin,eylubtaoin,prss,lub,er,ta_oin,erlubtaoin,control,p,0.0,1,r,y,eylubtaoin,2,10,pseudo,block3
