first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
lémel,lémal,rs,lém,,al,lémal,target,s,0.0,0,a,e,lémel,3,5,pseudo,block1
rusléut,rusléup,pr,léut,rus,,rusléut,control,r,,3,t,p,rusléup,1,7,pseudo,block1
erédtrec,erédtnec,ppr,trec,er_éd,,erédtrec,control,r,,1,r,n,erédtnec,1,8,pseudo,block1
nelabeda,nelabeda,prs,lub,ne,eda,nelubeda,control,r,,1,u,a,nelabeda,2,8,pseudo,block1
toad,toad,r,toid,,,toid,control,r,,2,i,a,toad,2,4,pseudo,block1
lansvela,lansvila,rss,lans,,vi_la,lansvila,control,s,0.0,1,i,e,lansvela,3,8,pseudo,block1
trofarie,trocarie,rs,troc,,arie,trocarie,control,r,,3,c,f,trofarie,3,8,pseudo,block1
louhmanemt,louhmanemt,rss,loud,,ma_nemt,loudmanemt,control,r,,3,d,h,louhmanemt,2,10,pseudo,block1
undicelité,undicelité,prss,dic,in,el_ité,indicelité,target,p,0.0,0,i,u,undicelité,2,10,pseudo,block1
rudébul,rudébul,ppr,bul,re_dé,,redébul,target,p,0.0,1,e,u,rudébul,2,7,pseudo,block1
sédnimélri,sédnimélri,pprs,mél,séd_ni,re,sédnimélre,control,s,0.0,1,e,i,sédnimélri,2,10,pseudo,block1
indiravité,indiravité,prss,dir,in,iv_ité,indirivité,target,s,0.0,0,i,a,indiravité,2,10,pseudo,block1
sédnilugre,sédnilubre,pprs,lub,séd_ni,re,sédnilubre,control,r,,2,b,g,sédnilugre,3,10,pseudo,block1
enjurade,enjunade,prs,jur,en,ade,enjurade,target,r,,2,r,n,enjunade,1,8,pseudo,block1
dofalisma,dofalisme,rss,dof,,al_isme,dofalisme,target,s,1.0,3,e,a,dofalisma,3,9,pseudo,block1
rusnanauj,rusnenauj,ppr,nauj,rus_ne,,rusnenauj,control,p,1.0,1,e,a,rusnanauj,3,9,pseudo,block1
jaun,jaur,r,jaun,,,jaun,target,r,,3,n,r,jaur,1,4,pseudo,block1
raquvila,raquvila,rss,roqu,,vi_la,roquvila,control,r,,1,o,a,raquvila,2,8,pseudo,block1
niridlatié,niridlatié,prss,rid,ni,la_tié,niridlatié,control,s,0.0,0,l,r,niridratié,0,10,pseudo,block1
foirté,foirbé,rs,foir,,té,foirté,target,s,0.0,0,t,b,foirbé,1,6,pseudo,block1
srofoir,srofoir,pr,foir,pro,,profoir,target,p,0.0,0,p,s,srofoir,2,7,pseudo,block1
teél,teél,r,tuél,,,tuél,target,r,,1,u,e,teél,2,4,pseudo,block1
redésanage,redésanage,pprs,san,re_dé,age,redésanage,target,r,,0,s,c,redécanage,0,10,pseudo,block1
siijnet,saijnet,rs,saij,,net,saijnet,control,r,,1,a,i,siijnet,3,7,pseudo,block1
clôtivibé,clôtivité,rss,clôt,,iv_ité,clôtivité,target,s,1.0,1,t,b,clôtivibé,3,9,pseudo,block1
ilsalalité,insalalité,prss,sal,in,al_ité,insalalité,target,p,0.0,1,n,l,ilsalalité,3,10,pseudo,block1
redéjurase,redéjurage,pprs,jur,re_dé,age,redéjurage,target,s,0.0,1,g,s,redéjurase,3,10,pseudo,block1
smdsurc,smdsurc,pr,surc,syd,,sydsurc,control,p,0.0,1,y,m,smdsurc,2,7,pseudo,block1
irlastaoin,irlastaoin,prss,las,er,ta_oin,erlastaoin,control,p,0.0,0,e,i,irlastaoin,2,10,pseudo,block1
sundiot,sundiot,pr,diot,sur,,surdiot,target,p,0.0,2,r,n,sundiot,2,7,pseudo,block1
lub,mub,r,lub,,,lub,control,r,,0,l,m,mub,1,3,pseudo,block1
infilivité,infelivité,prss,fil,in,iv_ité,infilivité,target,r,,1,i,e,infelivité,1,10,pseudo,block1
désensanur,désensaner,pprs,san,dés_en,er,désensaner,target,s,0.0,0,e,u,désensanur,3,10,pseudo,block1
juramment,juramlent,rss,jur,,am_ment,juramment,target,s,1.0,0,m,l,juramlent,1,9,pseudo,block1
adcrus,ascrus,pr,crus,ad,,adcrus,target,p,0.0,1,d,s,ascrus,1,6,pseudo,block1
prédiraire,prediraire,prs,dir,pré,aire,prédiraire,target,p,0.0,2,é,e,prediraire,1,10,pseudo,block1
injaisent,injaisent,prs,jais,in,ent,injaisent,target,p,0.0,0,i,e,enjaisent,0,9,pseudo,block1
refilation,refimation,prss,fil,re,at_ion,refilation,target,r,,2,l,m,refimation,1,10,pseudo,block1
rentireis,rentireis,pr,reig,renti,,rentireig,control,r,,3,g,s,rentireis,2,9,pseudo,block1
malbul,malcul,pr,bul,mal,,malbul,target,r,,0,b,c,malcul,1,6,pseudo,block1
roqu,raqu,r,roqu,,,roqu,control,r,,1,o,a,raqu,1,4,pseudo,block1
cortaire,cortaire,rs,cort,,aire,cortaire,target,r,,2,r,l,coltaire,0,8,pseudo,block1
infilalité,infilarité,prss,fil,in,al_ité,infilalité,target,s,0.0,1,l,r,infilarité,1,10,pseudo,block1
désinfiler,désinfiler,pprs,fil,dés_in,er,désinfiler,target,s,0.0,1,r,l,désinfilel,0,10,pseudo,block1
nicid,micid,pr,cid,ni,,nicid,control,p,0.0,0,n,m,micid,1,5,pseudo,block1
trév,trév,r,trév,,,trév,target,r,,3,v,d,tréd,0,4,pseudo,block1
redéjièr,redéjièr,ppr,nièr,re_dé,,redénièr,target,r,,0,n,j,redéjièr,2,8,pseudo,block1
dàsinbuler,désinbuler,pprs,bul,dés_in,er,désinbuler,target,p,0.0,1,é,à,dàsinbuler,3,10,pseudo,block1
miérproif,miérproif,ppr,roif,mi_érp,,miérproif,control,p,0.0,0,m,l,liérproif,0,9,pseudo,block1
innièrudi,innièrudi,prs,nièr,in,ude,innièrude,target,s,0.0,2,e,i,innièrudi,2,9,pseudo,block1
mélét,rélét,rs,mél,,ét,mélét,control,r,,0,m,r,rélét,1,5,pseudo,block1
nortequi,nortequi,rs,nort,,equi,nortequi,control,r,,3,t,d,nordequi,0,8,pseudo,block1
diotival,diotival,rss,diot,,iv_al,diotival,target,s,1.0,1,l,r,diotivar,0,8,pseudo,block1
saijure,saijura,rs,saij,,ure,saijure,control,s,0.0,2,e,a,saijura,1,7,pseudo,block1
roqumanemc,roqumanemc,rss,roqu,,ma_nemt,roqumanemt,control,s,1.0,3,t,c,roqumanemc,2,10,pseudo,block1
rustret,rustret,pr,tret,rus,,rustret,control,p,0.0,1,u,é,réstret,0,7,pseudo,block1
désencamer,désencamer,pprs,cam,dés_en,er,désencamer,target,s,0.0,0,e,o,désencamor,0,10,pseudo,block1
elsurcoin,elsurcoin,prs,surc,er,oin,ersurcoin,control,p,0.0,1,r,l,elsurcoin,2,9,pseudo,block1
roudla,roudla,rs,loud,,la,loudla,control,r,,0,l,r,roudla,2,6,pseudo,block1
lifvila,lifvila,rss,lif,,vi_la,lifvila,control,r,,2,f,t,litvila,0,7,pseudo,block1
irdofalité,indofalité,prss,dof,in,al_ité,indofalité,target,p,0.0,1,n,r,irdofalité,3,10,pseudo,block1
erliftaoin,erleftaoin,prss,lif,er,ta_oin,erliftaoin,control,r,,1,i,e,erleftaoin,1,10,pseudo,block1
édroifeeg,édroifeeg,prs,roif,éd,eag,édroifeag,control,s,0.0,1,a,e,édroifeeg,2,9,pseudo,block1
foirel,foirel,rs,foir,,al,foiral,target,s,0.0,0,a,e,foirel,2,6,pseudo,block1
sédnenifre,sédnenifre,pprs,lif,séd_ne,re,sédnelifre,control,r,,0,l,n,sédnenifre,2,10,pseudo,block1
rouninnole,rouninnele,rss,roun,,inno_le,rouninnole,control,s,0.0,3,o,e,rouninnele,1,10,pseudo,block1
rujnat,rujnat,rs,ruj,,nat,rujnat,control,s,0.0,2,t,v,rujnav,0,6,pseudo,block1
mat,mac,r,mac,,,mac,control,r,,2,c,t,mat,3,3,pseudo,block1
nimaclatié,nimaclatié,prss,mac,ni,la_tié,nimaclatié,control,r,,2,c,t,nimatlatié,0,10,pseudo,block1
prédéclôt,prédéclôt,ppr,clôt,pré_dé,,prédéclôt,target,r,,3,t,q,prédéclôq,0,9,pseudo,block1
rounaràe,rounarie,rs,roun,,arie,rounarie,control,s,0.0,2,i,à,rounaràe,3,8,pseudo,block1
redébulage,redébulage,pprs,bul,re_dé,age,redébulage,target,r,,0,b,d,redédulage,0,10,pseudo,block1
sirentrév,surentrév,ppr,trév,sur_en,,surentrév,target,p,0.0,1,u,i,sirentrév,3,9,pseudo,block1
lormal,normal,rs,norm,,al,normal,target,r,,0,n,l,lormal,3,6,real,block2
hiérerchie,hiérarchie,r,hiérarchie,,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block2
prothèse,proshèse,r,prothèse,,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block2
deuxaème,deuxième,rs,deux,,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block2
bataille,bataille,r,bataille,,,bataille,control,r,,2,t,p,bapaille,0,8,real,block2
asthne,asthme,r,asthme,,,asthme,control,r,,4,m,n,asthne,3,6,real,block2
langousse,langousse,r,langouste,,,langouste,control,r,,7,t,s,langousse,2,9,real,block2
srincipe,principe,r,principe,,,principe,control,r,,0,p,s,srincipe,3,8,real,block2
diplomate,diplomate,r,diplomate,,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block2
démontru,démontre,pr,montre,dé,,démontre,target,r,,5,e,u,démontru,3,8,real,block2
aussi,eussi,r,aussi,,,aussi,control,r,,0,a,e,eussi,1,5,real,block2
envol,entol,pr,vol,en,,envol,target,r,,0,v,t,entol,1,5,real,block2
indolole,indolole,prs,dol,in,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block2
personnel,personrel,rs,personn,,el,personnel,target,r,,6,n,r,personrel,1,9,real,block2
pantoifle,pantoifle,r,pantoufle,,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block2
infrurouge,infrarouge,pr,rouge,infra,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block2
décompose,décomposa,pr,compose,dé,,décompose,target,r,,6,e,a,décomposa,1,9,real,block2
vinaisre,vinaigre,r,vinaigre,,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block2
dosespoir,désespoir,pr,espoir,dés,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block2
coqueluche,coqueluche,r,coqueluche,,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block2
grenase,grenade,r,grenade,,,grenade,control,r,,5,d,s,grenase,3,7,real,block2
brouhaha,broehaha,r,brouhaha,,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block2
juspice,juspice,rs,just,,ice,justice,target,r,,3,t,p,juspice,2,7,real,block2
relire,relire,pr,lire,re,,relire,target,r,,3,e,i,reliri,0,6,real,block2
dénudo,dénudo,prs,nu,dé,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block2
liturgie,liturtie,r,liturgie,,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block2
ruliure,reliure,prs,li,re,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block2
sarabande,sarabande,r,sarabande,,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block2
recouterte,recouverte,pr,couverte,re,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block2
préalable,préalahle,r,préalable,,,préalable,control,r,,6,b,h,préalahle,1,9,real,block2
mergarine,margarine,r,margarine,,,margarine,control,r,,1,a,e,mergarine,3,9,real,block2
puartier,puartier,rs,quart,,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block2
privilègi,privilègi,r,privilège,,,privilège,control,r,,8,e,i,privilègi,2,9,real,block2
déplaare,déplaare,pr,plaire,dé,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block2
dégoût,dagoût,pr,goût,dé,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block2
cachumire,cachemire,r,cachemire,,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block2
piscenlit,piscenlit,r,pissenlit,,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block2
urgense,urgense,rs,urg,,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block2
carrosse,carlosse,r,carrosse,,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block2
bravo,bravo,r,bravo,,,bravo,control,r,,0,b,x,xravo,0,5,real,block2
pingouin,pingouén,r,pingouin,,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block2
jamais,jamais,r,jamais,,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block2
spaghesti,spaghetti,r,spaghetti,,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block2
concombre,concombre,r,concombre,,,concombre,control,r,,8,e,i,concombri,0,9,real,block2
gremier,grenier,r,grenier,,,grenier,control,r,,3,n,m,gremier,3,7,real,block2
accessoire,iccessoire,r,accessoire,,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block2
joueer,joueur,rs,jou,,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block2
prouesse,srouesse,r,prouesse,,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block2
contrah,contrat,r,contrat,,,contrat,control,r,,6,t,h,contrah,3,7,real,block2
coltex,cortex,r,cortex,,,cortex,control,r,,2,r,l,coltex,3,6,real,block2
puinteur,puanteur,rss,pu,,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block2
local,losal,r,local,,,local,control,r,,2,c,s,losal,1,5,real,block2
gourmand,gourmand,r,gourmand,,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block2
vitalité,vitalité,rss,vit,,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block2
endurance,endurance,prs,dur,en,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block2
genial,genial,rs,géni,,al,génial,target,r,,1,é,e,genial,2,6,real,block2
encorrect,incorrect,pr,correct,in,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block2
merserie,mercerie,r,mercerie,,,mercerie,control,r,,3,c,s,merserie,3,8,real,block2
ambassade,amtassade,r,ambassade,,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block2
aissalle,aissalle,r,aisselle,,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block2
sûrement,sûremejt,rs,sûre,,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block2
elsuite,ensuite,pr,suite,en,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block2
incroyacle,incroyable,prs,croy,in,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block2
malignité,maliglité,rss,mal,,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block2
blague,bladue,r,blague,,,blague,control,r,,3,g,d,bladue,1,6,real,block2
ondulant,ondulant,rss,ond,,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block2
également,également,rs,égale,,ment,également,target,r,,2,a,e,égelement,0,9,real,block2
cmandestin,clandestin,r,clandestin,,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block2
salamandre,salanandre,r,salamandre,,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block2
mousteche,moustache,r,moustache,,,moustache,control,r,,5,a,e,mousteche,3,9,real,block2
garagiste,garagiste,rss,gar,,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block2
français,qrançais,rs,franç,,ais,français,target,r,,0,f,q,qrançais,1,8,real,block2
phase,phasi,r,phase,,,phase,control,r,,4,e,i,phasi,1,5,real,block2
guérillero,guérillero,r,guérillero,,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block2
artistique,artistique,rss,art,,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block2
sexuamité,sexualité,rss,sex,,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block2
hurricane,hurrifane,r,hurricane,,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block2
réattion,réattion,prs,act,ré,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block2
électrique,électrique,rs,électr,,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block2
guenille,guenille,r,guenille,,,guenille,control,r,,3,n,m,guemille,0,8,real,block2
poursuit,poursuit,pr,suit,pour,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block2
cellophane,cellophame,r,cellophane,,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block2
chambranne,chambranne,r,chambranle,,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block2
angentin,argentin,r,argentin,,,argentin,control,r,,1,r,n,angentin,3,8,real,block2
frambaise,frambaise,r,framboise,,,framboise,control,r,,5,o,a,frambaise,2,9,real,block2
dévotion,dévotiom,prs,vot,dé,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block2
clavucule,clavicule,r,clavicule,,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block2
inoffensif,iloffensif,prs,offens,in,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block2
sonorité,conorité,rss,son,,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block2
cathidrale,cathidrale,r,cathédrale,,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block2
exactement,exactement,rs,exacte,,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block2
cornichon,cornichon,r,cornichon,,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block2
nenégat,nenégat,prs,nég,re,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block2
preuse,preuse,r,preuve,,,preuve,control,r,,4,v,s,preuse,2,6,real,block2
ircurable,ircurable,prs,cur,in,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block2
lecouvert,lecouvert,pr,couvert,re,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block2
peêle,poêle,r,poêle,,,poêle,control,r,,1,o,e,peêle,3,5,real,block2
dangereuse,dangerease,rs,danger,,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block2
agolité,agolité,rss,ag,,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block2
rhinocéros,mhinocéros,r,rhinocéros,,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block2
incessant,incessant,prs,cess,in,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block2
heure,heure,r,heure,,,heure,control,r,,0,h,t,teure,0,5,real,block2
irréel,irréel,pr,réel,ir,,irréel,target,r,,3,l,r,irréer,0,6,real,block2
impoli,inpoli,pr,poli,im,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block2
conseil,conceil,r,conseil,,,conseil,control,r,,3,s,c,conceil,1,7,real,block2
lieutenalt,lieutenant,r,lieutenant,,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block2
cappuccino,cappuccine,r,cappuccino,,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block2
hâtuf,hâtuf,rs,hât,,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block2
coyote,coyite,r,coyote,,,coyote,control,r,,3,o,i,coyite,1,6,real,block2
irruption,arruption,prs,rupt,ir,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block2
emmerdear,emmerdear,prs,merd,em,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block2
rambarde,rambarde,r,rambarde,,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block2
idéarisme,idéarisme,rss,idé,,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block2
impurité,impureté,prs,pur,im,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block2
siège,siage,r,siège,,,siège,control,r,,2,è,a,siage,1,5,real,block2
douaille,douaille,r,gouaille,,,gouaille,control,r,,0,g,d,douaille,2,8,real,block2
cougcous,cougcous,r,couscous,,,couscous,control,r,,3,s,g,cougcous,2,8,real,block2
poliscon,polisson,r,polisson,,,polisson,control,r,,5,s,c,poliscon,3,8,real,block2
pizzemia,pizzemia,r,pizzeria,,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block2
espérante,espéranto,r,espéranto,,,espéranto,control,r,,8,o,e,espérante,3,9,real,block2
nilubvitié,nilubvitié,prss,lub,mi,vi_tié,milubvitié,control,p,0.0,0,m,n,nilubvitié,2,10,pseudo,block3
lidinnole,ridinnole,rss,rid,,inno_le,ridinnole,control,r,,0,r,l,lidinnole,3,9,pseudo,block3
ridla,ridla,rs,rid,,la,ridla,control,s,0.0,1,a,u,ridlu,0,5,pseudo,block3
cortitue,cortique,rs,cort,,ique,cortique,target,s,0.0,1,q,t,cortitue,3,8,pseudo,block3
fàdla,fàdla,rs,fod,,la,fodla,control,r,,1,o,à,fàdla,2,5,pseudo,block3
nièr,nièr,r,nièr,,,nièr,target,r,,0,n,l,lièr,0,4,pseudo,block3
saij,faij,r,saij,,,saij,control,r,,0,s,f,faij,1,4,pseudo,block3
intert,ontert,pr,tert,in,,intert,target,p,0.0,0,i,o,ontert,1,6,pseudo,block3
réplifarie,réplefarie,prs,lif,rép,arie,réplifarie,control,r,,1,i,e,réplefarie,1,10,pseudo,block3
intuélable,intuélable,prs,tuél,in,able,intuélable,target,p,0.0,0,i,u,untuélable,0,10,pseudo,block3
sarièn,sarièn,pr,rièn,da,,darièn,control,p,0.0,0,d,s,sarièn,2,6,pseudo,block3
luutmanemt,léutmanemt,rss,léut,,ma_nemt,léutmanemt,control,r,,1,é,u,luutmanemt,3,10,pseudo,block3
dicalisme,dicalisme,rss,dic,,al_isme,dicalisme,target,r,,1,i,e,decalisme,0,9,pseudo,block3
leig,reig,r,reig,,,reig,control,r,,0,r,l,leig,3,4,pseudo,block3
désensaler,désensalur,pprs,sal,dés_en,er,désensaler,target,s,0.0,0,e,u,désensalur,1,10,pseudo,block3
riènure,riènura,rs,rièn,,ure,riènure,control,s,0.0,2,e,a,riènura,1,7,pseudo,block3
salaliste,sanaliste,rss,sal,,al_iste,salaliste,target,r,,2,l,n,sanaliste,1,9,pseudo,block3
roef,roif,r,roif,,,roif,control,r,,2,i,e,roef,3,4,pseudo,block3
érpermél,érpermér,ppr,mél,érp_er,,érpermél,control,r,,2,l,r,érpermér,1,8,pseudo,block3
tronionnil,tronionnel,rss,tron,,ionn_el,tronionnel,target,s,1.0,0,e,i,tronionnil,3,10,pseudo,block3
