first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
ercidtaoin,urcidtaoin,prss,cid,er,ta_oin,ercidtaoin,control,p,0.0,0,e,u,urcidtaoin,1,10,pseudo,block1
fodmunemt,fodmanemt,rss,fod,,ma_nemt,fodmanemt,control,s,0.0,1,a,u,fodmunemt,3,9,pseudo,block1
enfil,enfil,pr,fil,en,,enfil,target,r,,0,f,c,encil,0,5,pseudo,block1
enxan,ensan,pr,san,en,,ensan,target,r,,0,s,x,enxan,3,5,pseudo,block1
imjaur,imjaun,pr,jaun,im,,imjaun,target,r,,3,n,r,imjaur,3,6,pseudo,block1
diohaliste,diohaliste,rss,diot,,al_iste,diotaliste,target,r,,3,t,h,diohaliste,2,10,pseudo,block1
ridladié,ridlatié,rss,rid,,la_tié,ridlatié,control,s,1.0,0,t,d,ridladié,3,8,pseudo,block1
sédnilifre,sédnilifre,pprs,lif,séd_ni,re,sédnilifre,control,s,0.0,1,e,a,sédnilifra,0,10,pseudo,block1
intertaire,intertaire,prs,tert,in,aire,intertaire,target,r,,0,t,s,insertaire,0,10,pseudo,block1
neléud,neléut,pr,léut,ne,,neléut,control,r,,3,t,d,neléud,3,6,pseudo,block1
préretert,préretert,ppr,tert,pré_re,,préretert,target,p,0.0,2,é,u,pruretert,0,9,pseudo,block1
redofation,redofation,prss,dof,re,at_ion,redofation,target,r,,0,d,g,regofation,0,10,pseudo,block1
innièrisme,irnièrisme,prs,nièr,in,isme,innièrisme,target,p,0.0,1,n,r,irnièrisme,1,10,pseudo,block1
nilublatié,niliblatié,prss,lub,ni,la_tié,nilublatié,control,r,,1,u,i,niliblatié,1,10,pseudo,block1
redisation,redisation,prss,dic,re,at_ion,redication,target,r,,2,c,s,redisation,2,10,pseudo,block1
mimocvitié,mimocvitié,prss,mac,mi,vi_tié,mimacvitié,control,r,,1,a,o,mimocvitié,2,10,pseudo,block1
dec,dic,r,dic,,,dic,target,r,,1,i,e,dec,3,3,pseudo,block1
ersurcure,ersurcure,prs,surc,er,ure,ersurcure,control,p,0.0,0,e,i,irsurcure,0,9,pseudo,block1
réptoidoin,réptuidoin,prs,toid,rép,oin,réptoidoin,control,r,,1,o,u,réptuidoin,1,10,pseudo,block1
moqu,roqu,r,roqu,,,roqu,control,r,,0,r,m,moqu,3,4,pseudo,block1
loub,loub,r,loud,,,loud,control,r,,3,d,b,loub,2,4,pseudo,block1
préquorion,préquorion,prs,quor,pré,ion,préquorion,target,p,0.0,0,p,t,tréquorion,0,10,pseudo,block1
nièraire,nièraire,rs,nièr,,aire,nièraire,target,r,,0,n,r,rièraire,0,8,pseudo,block1
certionnel,certionnel,rss,cert,,ionn_el,certionnel,target,s,0.0,3,n,l,certionlel,0,10,pseudo,block1
erfottaoin,erfottaoin,prss,fod,er,ta_oin,erfodtaoin,control,r,,2,d,t,erfottaoin,2,10,pseudo,block1
til,fil,r,fil,,,fil,target,r,,0,f,t,til,3,3,pseudo,block1
nammél,nammél,pr,mél,lam,,lammél,control,p,0.0,0,l,n,nammél,2,6,pseudo,block1
nérujlatié,nérujlatié,prss,ruj,ni,la_tié,nirujlatié,control,p,0.0,1,i,é,nérujlatié,2,10,pseudo,block1
édlif,édlif,pr,lif,éd,,édlif,control,p,0.0,0,é,e,edlif,0,5,pseudo,block1
inprécam,imprécam,ppr,cam,im_pré,,imprécam,target,p,0.0,1,m,n,inprécam,3,8,pseudo,block1
netertion,netertion,prs,tert,re,ion,retertion,target,p,0.0,0,r,n,netertion,2,9,pseudo,block1
porucid,porucid,pr,cid,poru,,porucid,control,r,,1,i,e,poruced,0,7,pseudo,block1
surenjaun,surenjaun,ppr,jaun,sur_en,,surenjaun,target,p,0.0,2,r,j,sujenjaun,0,9,pseudo,block1
sal,sal,r,sal,,,sal,target,r,,2,l,r,sar,0,3,pseudo,block1
sédnilatre,sédnilasre,pprs,las,séd_ni,re,sédnilasre,control,r,,2,s,t,sédnilatre,3,10,pseudo,block1
enneèr,ennièr,pr,nièr,en,,ennièr,target,r,,1,i,e,enneèr,3,6,pseudo,block1
nuroiféti,nuroiféti,prs,roif,ni,éti,niroiféti,control,p,0.0,1,i,u,nuroiféti,2,9,pseudo,block1
plemimment,plemimment,rss,plem,,am_ment,plemamment,target,s,0.0,0,a,i,plemimment,2,10,pseudo,block1
vérttié,vérttié,rs,vért,,tié,vérttié,control,r,,2,r,m,vémttié,0,7,pseudo,block1
désensaner,désensaner,pprs,san,dés_en,er,désensaner,target,s,0.0,1,r,m,désensanem,0,10,pseudo,block1
rejunation,rejuration,prss,jur,re,at_ion,rejuration,target,r,,2,r,n,rejunation,3,10,pseudo,block1
lormal,normal,rs,norm,,al,normal,target,r,,0,n,l,lormal,3,6,real,block2
hiérerchie,hiérarchie,r,hiérarchie,,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block2
prothèse,proshèse,r,prothèse,,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block2
deuxaème,deuxième,rs,deux,,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block2
bataille,bataille,r,bataille,,,bataille,control,r,,2,t,p,bapaille,0,8,real,block2
asthne,asthme,r,asthme,,,asthme,control,r,,4,m,n,asthne,3,6,real,block2
langousse,langousse,r,langouste,,,langouste,control,r,,7,t,s,langousse,2,9,real,block2
srincipe,principe,r,principe,,,principe,control,r,,0,p,s,srincipe,3,8,real,block2
diplomate,diplomate,r,diplomate,,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block2
démontru,démontre,pr,montre,dé,,démontre,target,r,,5,e,u,démontru,3,8,real,block2
aussi,eussi,r,aussi,,,aussi,control,r,,0,a,e,eussi,1,5,real,block2
envol,entol,pr,vol,en,,envol,target,r,,0,v,t,entol,1,5,real,block2
indolole,indolole,prs,dol,in,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block2
personnel,personrel,rs,personn,,el,personnel,target,r,,6,n,r,personrel,1,9,real,block2
pantoifle,pantoifle,r,pantoufle,,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block2
infrurouge,infrarouge,pr,rouge,infra,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block2
décompose,décomposa,pr,compose,dé,,décompose,target,r,,6,e,a,décomposa,1,9,real,block2
vinaisre,vinaigre,r,vinaigre,,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block2
dosespoir,désespoir,pr,espoir,dés,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block2
coqueluche,coqueluche,r,coqueluche,,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block2
grenase,grenade,r,grenade,,,grenade,control,r,,5,d,s,grenase,3,7,real,block2
brouhaha,broehaha,r,brouhaha,,,brouhaha,control,r,,3,u,e,broehaha,1,8,real,block2
juspice,juspice,rs,just,,ice,justice,target,r,,3,t,p,juspice,2,7,real,block2
relire,relire,pr,lire,re,,relire,target,r,,3,e,i,reliri,0,6,real,block2
dénudo,dénudo,prs,nu,dé,dé,dénudé,target,s,0.0,1,é,o,dénudo,2,6,real,block2
liturgie,liturtie,r,liturgie,,,liturgie,control,r,,5,g,t,liturtie,1,8,real,block2
ruliure,reliure,prs,li,re,ure,reliure,target,p,0.0,1,e,u,ruliure,3,7,real,block2
sarabande,sarabande,r,sarabande,,,sarabande,control,r,,7,d,q,sarabanqe,0,9,real,block2
recouterte,recouverte,pr,couverte,re,,recouverte,target,r,,3,v,t,recouterte,3,10,real,block2
préalable,préalahle,r,préalable,,,préalable,control,r,,6,b,h,préalahle,1,9,real,block2
mergarine,margarine,r,margarine,,,margarine,control,r,,1,a,e,mergarine,3,9,real,block2
puartier,puartier,rs,quart,,ier,quartier,target,r,,0,q,p,puartier,2,8,real,block2
privilègi,privilègi,r,privilège,,,privilège,control,r,,8,e,i,privilègi,2,9,real,block2
déplaare,déplaare,pr,plaire,dé,,déplaire,target,r,,3,i,a,déplaare,2,8,real,block2
dégoût,dagoût,pr,goût,dé,,dégoût,target,p,0.0,1,é,a,dagoût,1,6,real,block2
cachumire,cachemire,r,cachemire,,,cachemire,control,r,,4,e,u,cachumire,3,9,real,block2
piscenlit,piscenlit,r,pissenlit,,,pissenlit,control,r,,3,s,c,piscenlit,2,9,real,block2
urgense,urgense,rs,urg,,ence,urgence,target,s,0.0,2,c,s,urgense,2,7,real,block2
carrosse,carlosse,r,carrosse,,,carrosse,control,r,,3,r,l,carlosse,1,8,real,block2
bravo,bravo,r,bravo,,,bravo,control,r,,0,b,x,xravo,0,5,real,block2
pingouin,pingouén,r,pingouin,,,pingouin,control,r,,6,i,é,pingouén,1,8,real,block2
jamais,jamais,r,jamais,,,jamais,control,r,,4,i,à,jamaàs,0,6,real,block2
spaghesti,spaghetti,r,spaghetti,,,spaghetti,control,r,,6,t,s,spaghesti,3,9,real,block2
concombre,concombre,r,concombre,,,concombre,control,r,,8,e,i,concombri,0,9,real,block2
gremier,grenier,r,grenier,,,grenier,control,r,,3,n,m,gremier,3,7,real,block2
accessoire,iccessoire,r,accessoire,,,accessoire,control,r,,0,a,i,iccessoire,1,10,real,block2
joueer,joueur,rs,jou,,eur,joueur,target,s,0.0,1,u,e,joueer,3,6,real,block2
prouesse,srouesse,r,prouesse,,,prouesse,control,r,,0,p,s,srouesse,1,8,real,block2
contrah,contrat,r,contrat,,,contrat,control,r,,6,t,h,contrah,3,7,real,block2
coltex,cortex,r,cortex,,,cortex,control,r,,2,r,l,coltex,3,6,real,block2
puinteur,puanteur,rss,pu,,ant_eur,puanteur,target,s,0.0,0,a,i,puinteur,3,8,real,block2
local,losal,r,local,,,local,control,r,,2,c,s,losal,1,5,real,block2
gourmand,gourmand,r,gourmand,,,gourmand,control,r,,7,d,p,gourmanp,0,8,real,block2
vitalité,vitalité,rss,vit,,al_ité,vitalité,target,s,1.0,0,i,e,vitaleté,0,8,real,block2
endurance,endurance,prs,dur,en,ance,endurance,target,r,,2,r,n,endunance,0,9,real,block2
genial,genial,rs,géni,,al,génial,target,r,,1,é,e,genial,2,6,real,block2
encorrect,incorrect,pr,correct,in,,incorrect,target,p,0.0,0,i,e,encorrect,3,9,real,block2
merserie,mercerie,r,mercerie,,,mercerie,control,r,,3,c,s,merserie,3,8,real,block2
ambassade,amtassade,r,ambassade,,,ambassade,control,r,,2,b,t,amtassade,1,9,real,block2
aissalle,aissalle,r,aisselle,,,aisselle,control,r,,4,e,a,aissalle,2,8,real,block2
sûrement,sûremejt,rs,sûre,,ment,sûrement,target,s,0.0,2,n,j,sûremejt,1,8,real,block2
elsuite,ensuite,pr,suite,en,,ensuite,target,p,0.0,1,n,l,elsuite,3,7,real,block2
incroyacle,incroyable,prs,croy,in,able,incroyable,target,s,0.0,1,b,c,incroyacle,3,10,real,block2
malignité,maliglité,rss,mal,,ign_ité,malignité,target,s,0.0,2,n,l,maliglité,1,9,real,block2
blague,bladue,r,blague,,,blague,control,r,,3,g,d,bladue,1,6,real,block2
ondulant,ondulant,rss,ond,,ul_ant,ondulant,target,r,,1,n,r,ordulant,0,8,real,block2
également,également,rs,égale,,ment,également,target,r,,2,a,e,égelement,0,9,real,block2
cmandestin,clandestin,r,clandestin,,,clandestin,control,r,,1,l,m,cmandestin,3,10,real,block2
salamandre,salanandre,r,salamandre,,,salamandre,control,r,,4,m,n,salanandre,1,10,real,block2
mousteche,moustache,r,moustache,,,moustache,control,r,,5,a,e,mousteche,3,9,real,block2
garagiste,garagiste,rss,gar,,ag_iste,garagiste,target,r,,2,r,n,ganagiste,0,9,real,block2
français,qrançais,rs,franç,,ais,français,target,r,,0,f,q,qrançais,1,8,real,block2
phase,phasi,r,phase,,,phase,control,r,,4,e,i,phasi,1,5,real,block2
guérillero,guérillero,r,guérillero,,,guérillero,control,r,,3,r,l,guélillero,0,10,real,block2
artistique,artistique,rss,art,,ist_ique,artistique,target,s,0.0,1,s,x,artixtique,0,10,real,block2
sexuamité,sexualité,rss,sex,,ual_ité,sexualité,target,s,0.0,2,l,m,sexuamité,3,9,real,block2
hurricane,hurrifane,r,hurricane,,,hurricane,control,r,,5,c,f,hurrifane,1,9,real,block2
réattion,réattion,prs,act,ré,ion,réaction,target,r,,1,c,t,réattion,2,8,real,block2
électrique,électrique,rs,électr,,ique,électrique,target,r,,5,r,n,électnique,0,10,real,block2
guenille,guenille,r,guenille,,,guenille,control,r,,3,n,m,guemille,0,8,real,block2
poursuit,poursuit,pr,suit,pour,,poursuit,target,p,0.0,1,o,e,peursuit,0,8,real,block2
cellophane,cellophame,r,cellophane,,,cellophane,control,r,,8,n,m,cellophame,1,10,real,block2
chambranne,chambranne,r,chambranle,,,chambranle,control,r,,8,l,n,chambranne,2,10,real,block2
angentin,argentin,r,argentin,,,argentin,control,r,,1,r,n,angentin,3,8,real,block2
frambaise,frambaise,r,framboise,,,framboise,control,r,,5,o,a,frambaise,2,9,real,block2
dévotion,dévotiom,prs,vot,dé,ion,dévotion,target,s,0.0,2,n,m,dévotiom,1,8,real,block2
clavucule,clavicule,r,clavicule,,,clavicule,control,r,,4,i,u,clavucule,3,9,real,block2
inoffensif,iloffensif,prs,offens,in,if,inoffensif,target,p,0.0,1,n,l,iloffensif,1,10,real,block2
sonorité,conorité,rss,son,,or_ité,sonorité,target,r,,0,s,c,conorité,1,8,real,block2
cathidrale,cathidrale,r,cathédrale,,,cathédrale,control,r,,4,é,i,cathidrale,2,10,real,block2
exactement,exactement,rs,exacte,,ment,exactement,target,r,,2,a,e,exectement,0,10,real,block2
cornichon,cornichon,r,cornichon,,,cornichon,control,r,,4,i,o,cornochon,0,9,real,block2
nenégat,nenégat,prs,nég,re,at,renégat,target,p,0.0,0,r,n,nenégat,2,7,real,block2
preuse,preuse,r,preuve,,,preuve,control,r,,4,v,s,preuse,2,6,real,block2
ircurable,ircurable,prs,cur,in,able,incurable,target,p,0.0,1,n,r,ircurable,2,9,real,block2
lecouvert,lecouvert,pr,couvert,re,,recouvert,target,p,0.0,0,r,l,lecouvert,2,9,real,block2
peêle,poêle,r,poêle,,,poêle,control,r,,1,o,e,peêle,3,5,real,block2
dangereuse,dangerease,rs,danger,,euse,dangereuse,target,s,0.0,1,u,a,dangerease,1,10,real,block2
agolité,agolité,rss,ag,,il_ité,agilité,target,s,0.0,0,i,o,agolité,2,7,real,block2
rhinocéros,mhinocéros,r,rhinocéros,,,rhinocéros,control,r,,0,r,m,mhinocéros,1,10,real,block2
incessant,incessant,prs,cess,in,ant,incessant,target,s,0.0,1,n,l,incessalt,0,9,real,block2
heure,heure,r,heure,,,heure,control,r,,0,h,t,teure,0,5,real,block2
irréel,irréel,pr,réel,ir,,irréel,target,r,,3,l,r,irréer,0,6,real,block2
impoli,inpoli,pr,poli,im,,impoli,target,p,0.0,1,m,n,inpoli,1,6,real,block2
conseil,conceil,r,conseil,,,conseil,control,r,,3,s,c,conceil,1,7,real,block2
lieutenalt,lieutenant,r,lieutenant,,,lieutenant,control,r,,8,n,l,lieutenalt,3,10,real,block2
cappuccino,cappuccine,r,cappuccino,,,cappuccino,control,r,,9,o,e,cappuccine,1,10,real,block2
hâtuf,hâtuf,rs,hât,,if,hâtif,target,s,0.0,0,i,u,hâtuf,2,5,real,block2
coyote,coyite,r,coyote,,,coyote,control,r,,3,o,i,coyite,1,6,real,block2
irruption,arruption,prs,rupt,ir,ion,irruption,target,p,0.0,0,i,a,arruption,1,9,real,block2
emmerdear,emmerdear,prs,merd,em,eur,emmerdeur,target,s,0.0,1,u,a,emmerdear,2,9,real,block2
rambarde,rambarde,r,rambarde,,,rambarde,control,r,,2,m,n,ranbarde,0,8,real,block2
idéarisme,idéarisme,rss,idé,,al_isme,idéalisme,target,s,0.0,1,l,r,idéarisme,2,9,real,block2
impurité,impureté,prs,pur,im,ité,impurité,target,s,0.0,0,i,e,impureté,1,8,real,block2
siège,siage,r,siège,,,siège,control,r,,2,è,a,siage,1,5,real,block2
douaille,douaille,r,gouaille,,,gouaille,control,r,,0,g,d,douaille,2,8,real,block2
cougcous,cougcous,r,couscous,,,couscous,control,r,,3,s,g,cougcous,2,8,real,block2
poliscon,polisson,r,polisson,,,polisson,control,r,,5,s,c,poliscon,3,8,real,block2
pizzemia,pizzemia,r,pizzeria,,,pizzeria,control,r,,5,r,m,pizzemia,2,8,real,block2
espérante,espéranto,r,espéranto,,,espéranto,control,r,,8,o,e,espérante,3,9,real,block2
retroneur,ritroneur,prs,tron,re,eur,retroneur,target,p,0.0,1,e,i,ritroneur,1,9,pseudo,block3
cidoseu,cideseu,rs,cid,,eseu,cideseu,control,s,0.0,0,e,o,cidoseu,3,7,pseudo,block3
préresal,préresal,ppr,sal,pré_re,,préresal,target,p,1.0,0,r,n,prénesal,0,8,pseudo,block3
inbulelicé,inbulelicé,prss,bul,in,el_ité,inbulelité,target,s,1.0,1,t,c,inbulelicé,2,10,pseudo,block3
insalivité,insalivité,prss,sal,in,iv_ité,insalivité,target,r,,2,l,n,insanivité,0,10,pseudo,block3
nenortisem,nenortisem,prs,nort,ni,isem,ninortisem,control,p,0.0,1,i,e,nenortisem,2,10,pseudo,block3
erliftaoin,elliftaoin,prss,lif,er,ta_oin,erliftaoin,control,p,0.0,1,r,l,elliftaoin,1,10,pseudo,block3
tortable,tortable,rs,cort,,able,cortable,target,r,,0,c,t,tortable,2,8,pseudo,block3
saijfi,saijfi,rs,saij,,fi,saijfi,control,r,,0,s,d,daijfi,0,6,pseudo,block3
manbul,malbul,pr,bul,mal,,malbul,target,p,0.0,2,l,n,manbul,3,6,pseudo,block3
contrecam,contrecam,pr,cam,contre,,contrecam,target,p,0.0,1,o,i,cintrecam,0,9,pseudo,block3
erfodoin,erfodoin,prs,fod,er,oin,erfodoin,control,p,0.0,1,r,n,enfodoin,0,8,pseudo,block3
pofamment,dofamment,rss,dof,,am_ment,dofamment,target,r,,0,d,p,pofamment,3,9,pseudo,block3
ernaujoin,ernaujoin,prs,nauj,er,oin,ernaujoin,control,r,,0,n,r,erraujoin,0,9,pseudo,block3
irsanalité,insanalité,prss,san,in,al_ité,insanalité,target,p,0.0,1,n,r,irsanalité,3,10,pseudo,block3
erédnauj,erédnauj,ppr,nauj,er_éd,,erédnauj,control,p,0.0,1,r,n,enédnauj,0,8,pseudo,block3
clôtionnel,clôqionnel,rss,clôt,,ionn_el,clôtionnel,target,r,,3,t,q,clôqionnel,1,10,pseudo,block3
