first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
cicatrice,cicatrice,r,,cicatrice,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block1
puberté,pubarté,r,,puberté,,puberté,control,r,,3,e,a,pubarté,1,7,real,block1
ramet,ramet,pr,re,met,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block1
entêtant,eltêtant,prs,en,têt,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block1
zombae,zombie,r,,zombie,,zombie,control,r,,4,i,a,zombae,3,6,real,block1
éditorial,éditorial,rss,,édit,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block1
perron,perron,r,,perron,,perron,control,r,,5,n,l,perrol,0,6,real,block1
tonalité,tonalité,rss,,ton,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block1
capharnaüm,capharnaüm,r,,capharnaüm,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block1
ribambelle,ribamberle,r,,ribambelle,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block1
agricole,agricole,r,,agricole,,agricole,control,r,,1,g,t,atricole,0,8,real,block1
inpulsif,impulsif,prs,im,puls,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block1
idéal,idéal,rs,,idé,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block1
plant,plant,r,,plant,,plant,control,r,,2,a,i,plint,0,5,real,block1
argent,argent,r,,argent,,argent,control,r,,4,n,m,argemt,0,6,real,block1
céracité,céracité,rss,,cér,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block1
holocauste,holocauste,r,,holocauste,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block1
charmant,charmant,rs,,charm,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block1
impulseon,impulseon,prs,im,puls,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block1
crevette,drevette,r,,crevette,,crevette,control,r,,0,c,d,drevette,1,8,real,block1
racaille,recaille,r,,racaille,,racaille,control,r,,1,a,e,recaille,1,8,real,block1
banquise,sanquise,r,,banquise,,banquise,control,r,,0,b,s,sanquise,1,8,real,block1
interphone,interphone,pr,inter,phone,,interphone,target,r,,3,n,r,interphore,0,10,real,block1
acsivité,activité,rss,,act,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block1
munal,munal,rs,,mur,al,mural,target,r,,2,r,n,munal,2,5,real,block1
spectacle,spectagle,r,,spectacle,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block1
inefficace,anefficace,pr,in,efficace,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block1
kéfonce,kéfonce,pr,dé,fonce,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block1
bunldozer,bulldozer,r,,bulldozer,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block1
troisième,troisiume,rs,,trois,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block1
pesamment,pesamment,rss,,pes,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block1
immoltel,immortel,prs,im,mort,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block1
festivité,festivité,rss,,fest,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block1
certain,certain,rs,,cert,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block1
drencorid,drencorid,pr,trenco,rid,,trencorid,control,p,0.0,0,t,d,drencorid,2,9,pseudo,block2
rusnetiec,rusnetioc,ppr,rus_ne,tioc,,rusnetioc,control,r,,2,o,e,rusnetiec,3,9,pseudo,block2
injurion,injuriom,prs,in,jur,ion,injurion,target,s,0.0,2,n,m,injuriom,1,8,pseudo,block2
sod,sod,r,,fod,,fod,control,r,,0,f,s,sod,2,3,pseudo,block2
sofionnel,dofionnel,rss,,dof,ionn_el,dofionnel,target,r,,0,d,s,sofionnel,3,9,pseudo,block2
recortant,racortant,prs,re,cort,ant,recortant,target,p,0.0,1,e,a,racortant,1,9,pseudo,block2
porutroc,poretroc,pr,poru,troc,,porutroc,control,p,0.0,3,u,e,poretroc,1,8,pseudo,block2
nimélacne,nimélacne,prs,ni,mél,acne,nimélacne,control,s,0.0,1,c,t,nimélatne,0,9,pseudo,block2
tôlc,talc,r,,tôlc,,tôlc,control,r,,1,ô,a,talc,1,4,pseudo,block2
surcanel,surcanel,prs,sur,cam,el,surcamel,target,r,,2,m,n,surcanel,2,8,pseudo,block2
cad,cad,r,,cid,,cid,control,r,,1,i,a,cad,2,3,pseudo,block2
certalisme,certalisme,rss,,cert,al_isme,certalisme,target,r,,2,r,n,centalisme,0,10,pseudo,block2
redofasion,redofation,prss,re,dof,at_ion,redofation,target,s,0.0,1,t,s,redofasion,3,10,pseudo,block2
déplemage,déplemage,prs,dé,plem,age,déplemage,target,p,0.0,1,é,a,daplemage,0,9,pseudo,block2
bulion,bulion,rs,,bul,ion,bulion,target,s,0.0,2,n,l,buliol,0,6,pseudo,block2
sédniridre,sédniridle,pprs,séd_ni,rid,re,sédniridre,control,s,0.0,0,r,l,sédniridle,1,10,pseudo,block2
giur,gier,r,,gier,,gier,target,r,,2,e,u,giur,3,4,pseudo,block2
sanival,fanival,rss,,san,iv_al,sanival,target,r,,0,s,f,fanival,1,7,pseudo,block2
désinfiler,désinfirer,pprs,dés_in,fil,er,désinfiler,target,r,,2,l,r,désinfirer,1,10,pseudo,block2
désinsaney,désinsaney,pprs,dés_in,san,er,désinsaner,target,s,0.0,1,r,y,désinsaney,2,10,pseudo,block2
coit,coit,r,,coit,,coit,target,r,,2,i,e,coet,0,4,pseudo,block2
trenconort,trenconert,pr,trenco,nort,,trenconort,control,r,,1,o,e,trenconert,1,10,pseudo,block2
miérprid,liérprid,ppr,mi_érp,rid,,miérprid,control,p,0.0,0,m,l,liérprid,1,8,pseudo,block2
erédcideag,erédcideag,pprs,er_éd,cid,eag,erédcideag,control,s,0.0,0,e,a,erédcidaag,0,10,pseudo,block2
contrejais,contrejaés,pr,contre,jais,,contrejais,target,r,,2,i,é,contrejaés,1,10,pseudo,block2
vértvila,vértvima,rss,,vért,vi_la,vértvila,control,s,1.0,0,l,m,vértvima,1,8,pseudo,block2
détartance,détertance,prs,dé,tert,ance,détertance,target,r,,1,e,a,détartance,3,10,pseudo,block2
tertival,tertival,rss,,tert,iv_al,tertival,target,s,1.0,0,a,e,tertivel,0,8,pseudo,block2
surc,turc,r,,surc,,surc,control,r,,0,s,t,turc,1,4,pseudo,block2
préqénour,prédénour,ppr,pré_dé,nour,,prédénour,target,p,1.0,0,d,q,préqénour,3,9,pseudo,block2
tretisem,tretisem,rs,,tret,isem,tretisem,control,r,,2,e,i,tritisem,0,8,pseudo,block2
roqi,roqi,r,,roqu,,roqu,control,r,,3,u,i,roqi,2,4,pseudo,block2
désercamer,désencamer,pprs,dés_en,cam,er,désencamer,target,p,1.0,1,n,r,désercamer,3,10,pseudo,block2
redéjaun,redéjaur,ppr,re_dé,jaun,,redéjaun,target,r,,3,n,r,redéjaur,1,8,pseudo,block2
nour,niur,r,,nour,,nour,target,r,,1,o,i,niur,1,4,pseudo,block2
joif,roif,r,,roif,,roif,control,r,,0,r,j,joif,3,4,pseudo,block2
nilancéti,nilancéti,prs,ni,lans,éti,nilanséti,control,r,,3,s,c,nilancéti,2,9,pseudo,block2
ertrettan,ertrettan,prs,er,tret,tan,ertrettan,control,p,0.0,0,e,i,irtrettan,0,9,pseudo,block2
indofalité,indopalité,prss,in,dof,al_ité,indofalité,target,r,,2,f,p,indopalité,1,10,pseudo,block2
mirujvitié,milujvitié,prss,mi,ruj,vi_tié,mirujvitié,control,r,,0,r,l,milujvitié,1,10,pseudo,block2
erédlaseog,erédlaseag,pprs,er_éd,las,eag,erédlaseag,control,s,0.0,1,a,o,erédlaseog,3,10,pseudo,block2
ildofance,indofance,prs,in,dof,ance,indofance,target,p,0.0,1,n,l,ildofance,3,9,pseudo,block2
tierisme,tierisme,rs,,gier,isme,gierisme,target,r,,0,g,t,tierisme,2,8,pseudo,block2
anjurelité,anjurelité,prss,in,jur,el_ité,injurelité,target,p,0.0,0,i,a,anjurelité,2,10,pseudo,block2
roquoin,roquoim,rs,,roqu,oin,roquoin,control,s,0.0,2,n,m,roquoim,1,7,pseudo,block2
surcinnolé,surcinnole,rss,,surc,inno_le,surcinnole,control,s,1.0,1,e,é,surcinnolé,3,10,pseudo,block2
sédninasre,sédninasre,pprs,séd_ni,nas,re,sédninasre,control,s,0.0,1,e,o,sédninasro,0,10,pseudo,block2
répédlos,répédlos,ppr,rép_éd,las,,répédlas,control,r,,1,a,o,répédlos,2,8,pseudo,block2
erédsurc,erédsulc,ppr,er_éd,surc,,erédsurc,control,r,,2,r,l,erédsulc,1,8,pseudo,block2
désindofer,désirdofer,pprs,dés_in,dof,er,désindofer,target,p,1.0,1,n,r,désirdofer,1,10,pseudo,block2
désenqirer,désendirer,pprs,dés_en,dir,er,désendirer,target,r,,0,d,q,désenqirer,3,10,pseudo,block2
sédnenasru,sédnenasru,pprs,séd_ne,nas,re,sédnenasre,control,s,0.0,1,e,u,sédnenasru,2,10,pseudo,block2
répnas,rédnas,pr,rép,nas,,répnas,control,p,0.0,2,p,d,rédnas,1,6,pseudo,block2
lém,ném,r,,lém,,lém,target,r,,0,l,n,ném,1,3,pseudo,block2
mubni,lubni,rs,,lub,ni,lubni,control,r,,0,l,m,mubni,3,5,pseudo,block2
jais,juis,r,,jais,,jais,target,r,,1,a,u,juis,1,4,pseudo,block2
rejeun,rejeun,pr,re,jaun,,rejaun,target,r,,1,a,e,rejeun,2,6,pseudo,block2
sédnirujre,sédnirulre,pprs,séd_ni,ruj,re,sédnirujre,control,r,,2,j,l,sédnirulre,1,10,pseudo,block2
redédofage,redédofage,pprs,re_dé,dof,age,redédofage,target,p,0.0,0,r,l,ledédofage,0,10,pseudo,block2
sédnemacre,sédlemacre,pprs,séd_ne,mac,re,sédnemacre,control,p,1.0,0,n,l,sédlemacre,1,10,pseudo,block2
érpersoid,érpersoid,ppr,érp_er,toid,,érpertoid,control,r,,0,t,s,érpersoid,2,9,pseudo,block2
ermactaain,ermactaoin,prss,er,mac,ta_oin,ermactaoin,control,s,1.0,0,o,a,ermactaain,3,10,pseudo,block2
erridtaoin,erriptaoin,prss,er,rid,ta_oin,erridtaoin,control,r,,2,d,p,erriptaoin,1,10,pseudo,block2
cam,cam,r,,cam,,cam,target,r,,2,m,r,car,0,3,pseudo,block2
édnortaru,édnortaru,prs,éd,nort,eru,édnorteru,control,s,0.0,0,e,a,édnortaru,2,9,pseudo,block2
erédcid,erédcid,ppr,er_éd,cid,,erédcid,control,p,1.0,0,é,e,eredcid,0,7,pseudo,block2
snalalisté,snalalisté,rss,,snal,al_iste,snalaliste,target,s,1.0,3,e,é,snalalisté,2,10,pseudo,block2
sédnemélre,sédnemélre,pprs,séd_ne,mél,re,sédnemélre,control,s,0.0,1,e,i,sédnemélri,0,10,pseudo,block2
insalivité,insalivigé,prss,in,sal,iv_ité,insalivité,target,s,1.0,1,t,g,insalivigé,1,10,pseudo,block2
erednaseag,erédnaseag,pprs,er_éd,nas,eag,erédnaseag,control,p,1.0,0,é,e,erednaseag,3,10,pseudo,block2
redélémage,redélémage,pprs,re_dé,lém,age,redélémage,target,r,,0,l,n,redénémage,0,10,pseudo,block2
surenjais,surenjaes,ppr,sur_en,jais,,surenjais,target,r,,2,i,e,surenjaes,1,9,pseudo,block2
fobisem,fobisem,rs,,fod,isem,fodisem,control,r,,2,d,b,fobisem,2,7,pseudo,block2
pjéretron,pjéretron,ppr,pré_re,tron,,préretron,target,p,0.0,1,r,j,pjéretron,2,9,pseudo,block2
erédrujeag,erédnujeag,pprs,er_éd,ruj,eag,erédrujeag,control,r,,0,r,n,erédnujeag,1,10,pseudo,block2
rièm,rièm,r,,rièn,,rièn,control,r,,3,n,m,rièm,2,4,pseudo,block2
rebulation,resulation,prss,re,bul,at_ion,rebulation,target,r,,0,b,s,resulation,1,10,pseudo,block2
nirujlatié,nirujlatié,prss,ni,ruj,la_tié,nirujlatié,control,p,0.0,1,i,e,nerujlatié,0,10,pseudo,block2
édnoquacne,édnoquacne,prs,éd,roqu,acne,édroquacne,control,r,,0,r,n,édnoquacne,2,10,pseudo,block2
ucnort,ocnort,pr,oc,nort,,ocnort,control,p,0.0,0,o,u,ucnort,3,6,pseudo,block2
tror,tron,r,,tron,,tron,target,r,,3,n,r,tror,3,4,pseudo,block2
imprécort,imprécert,ppr,im_pré,cort,,imprécort,target,r,,1,o,e,imprécert,1,9,pseudo,block2
roin,roun,r,,roun,,roun,control,r,,2,u,i,roin,3,4,pseudo,block2
tuél,tuél,r,,tuél,,tuél,target,r,,3,l,n,tuén,0,4,pseudo,block2
érperrièn,érperrièn,ppr,érp_er,rièn,,érperrièn,control,r,,0,r,n,érpernièn,0,9,pseudo,block2
sroc,troc,r,,troc,,troc,control,r,,0,t,s,sroc,3,4,pseudo,block2
indinelité,indirelité,prss,in,dir,el_ité,indirelité,target,r,,2,r,n,indinelité,3,10,pseudo,block2
impréclôt,impreclôt,ppr,im_pré,clôt,,impréclôt,target,p,1.0,2,é,e,impreclôt,1,9,pseudo,block2
orfodtaoin,erfodtaoin,prss,er,fod,ta_oin,erfodtaoin,control,p,0.0,0,e,o,orfodtaoin,3,10,pseudo,block2
décorteur,décortuur,prs,dé,cort,eur,décorteur,target,s,0.0,0,e,u,décortuur,1,9,pseudo,block2
inficivité,indicivité,prss,in,dic,iv_ité,indicivité,target,r,,0,d,f,inficivité,3,10,pseudo,block2
laudvila,loudvila,rss,,loud,vi_la,loudvila,control,r,,1,o,a,laudvila,3,8,pseudo,block2
riplaeist,riplaeist,rss,,rid,la_eist,ridlaeist,control,r,,2,d,p,riplaeist,2,9,pseudo,block2
surentron,surentron,ppr,sur_en,tron,,surentron,target,r,,1,r,n,surentnon,0,9,pseudo,block2
ernastaoœn,ernastaoin,prss,er,nas,ta_oin,ernastaoin,control,s,1.0,1,i,œ,ernastaoœn,3,10,pseudo,block2
refiletion,refilation,prss,re,fil,at_ion,refilation,target,s,0.0,0,a,e,refiletion,3,10,pseudo,block2
recamation,recamapion,prss,re,cam,at_ion,recamation,target,s,0.0,1,t,p,recamapion,1,10,pseudo,block2
roifinnole,roifirnole,rss,,roif,inno_le,roifinnole,control,s,0.0,1,n,r,roifirnole,1,10,pseudo,block2
erédfodeag,erédfodeac,pprs,er_éd,fod,eag,erédfodeag,control,s,0.0,2,g,c,erédfodeac,1,10,pseudo,block2
pralém,prélém,pr,pré,lém,,prélém,target,p,0.0,2,é,a,pralém,3,6,pseudo,block2
rajur,rajur,pr,re,jur,,rejur,target,p,0.0,1,e,a,rajur,2,5,pseudo,block2
encamité,encamité,prs,in,cam,ité,incamité,target,p,0.0,0,i,e,encamité,2,8,pseudo,block2
burionnel,bulionnel,rss,,bul,ionn_el,bulionnel,target,r,,2,l,r,burionnel,3,9,pseudo,block2
nasalbe,nasalbe,rs,,nas,albe,nasalbe,control,s,0.0,3,e,i,nasalbi,0,7,pseudo,block2
rusnélub,rusnelub,ppr,rus_ne,lub,,rusnelub,control,p,1.0,1,e,é,rusnélub,3,8,pseudo,block2
édloudisim,édloudisim,prs,éd,loud,isem,édloudisem,control,s,0.0,2,e,i,édloudisim,2,10,pseudo,block2
milubletié,milibletié,prss,mi,lub,le_tié,milubletié,control,r,,1,u,i,milibletié,1,10,pseudo,block2
ridennole,ridennole,rss,,rid,inno_le,ridinnole,control,s,0.0,0,i,e,ridennole,2,9,pseudo,block2
smalel,snalel,rs,,snal,el,snalel,target,r,,1,n,m,smalel,3,6,pseudo,block2
gierent,gierent,rs,,gier,ent,gierent,target,r,,3,r,l,gielent,0,7,pseudo,block2
camat,camet,rs,,cam,at,camat,target,s,0.0,0,a,e,camet,1,5,pseudo,block2
redépulage,redépulage,pprs,re_dé,bul,age,redébulage,target,r,,0,b,p,redépulage,2,10,pseudo,block2
umsan,imsan,pr,im,san,,imsan,target,p,0.0,0,i,u,umsan,3,5,pseudo,block2
prédétron,prédétron,ppr,pré_dé,tron,,prédétron,target,p,1.0,0,d,b,prébétron,0,9,pseudo,block2
cont,cont,r,,cort,,cort,target,r,,2,r,n,cont,2,4,pseudo,block2
imprécers,imprécers,ppr,im_pré,cert,,imprécert,target,r,,3,t,s,imprécers,2,9,pseudo,block2
erédnort,ejédnort,ppr,er_éd,nort,,erédnort,control,p,0.0,1,r,j,ejédnort,1,8,pseudo,block2
soudir,soudir,pr,sou,dir,,soudir,target,r,,2,r,m,soudim,0,6,pseudo,block2
miérprièn,miérprièl,ppr,mi_érp,rièn,,miérprièn,control,r,,3,n,l,miérprièl,1,9,pseudo,block2
reiginnole,reiginnole,rss,,reig,inno_le,reiginnole,control,r,,2,i,é,reéginnole,0,10,pseudo,block2
lormal,normal,rs,,norm,al,normal,target,r,,0,n,l,lormal,3,6,real,block3
hiérerchie,hiérarchie,r,,hiérarchie,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block3
prothèse,proshèse,r,,prothèse,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block3
deuxaème,deuxième,rs,,deux,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block3
bataille,bataille,r,,bataille,,bataille,control,r,,2,t,p,bapaille,0,8,real,block3
asthne,asthme,r,,asthme,,asthme,control,r,,4,m,n,asthne,3,6,real,block3
langousse,langousse,r,,langouste,,langouste,control,r,,7,t,s,langousse,2,9,real,block3
srincipe,principe,r,,principe,,principe,control,r,,0,p,s,srincipe,3,8,real,block3
diplomate,diplomate,r,,diplomate,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block3
démontru,démontre,pr,dé,montre,,démontre,target,r,,5,e,u,démontru,3,8,real,block3
aussi,eussi,r,,aussi,,aussi,control,r,,0,a,e,eussi,1,5,real,block3
envol,entol,pr,en,vol,,envol,target,r,,0,v,t,entol,1,5,real,block3
indolole,indolole,prs,in,dol,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block3
personnel,personrel,rs,,personn,el,personnel,target,r,,6,n,r,personrel,1,9,real,block3
pantoifle,pantoifle,r,,pantoufle,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block3
infrurouge,infrarouge,pr,infra,rouge,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block3
décompose,décomposa,pr,dé,compose,,décompose,target,r,,6,e,a,décomposa,1,9,real,block3
vinaisre,vinaigre,r,,vinaigre,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block3
dosespoir,désespoir,pr,dés,espoir,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block3
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
