first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
cicatrice,cicatrice,r,,cicatrice,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block1
puberté,pubarté,r,,puberté,,puberté,control,r,,3,e,a,pubarté,1,7,real,block1
ramet,ramet,pr,re,met,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block1
entêtant,eltêtant,prs,en,têt,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block1
zombae,zombie,r,,zombie,,zombie,control,r,,4,i,a,zombae,3,6,real,block1
éditorial,éditorial,rss,,édit,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block1
perron,perron,r,,perron,,perron,control,r,,5,n,l,perrol,0,6,real,block1
tonalité,tonalité,rss,,ton,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block1
capharnaüm,capharnaüm,r,,capharnaüm,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block1
ribambelle,ribamberle,r,,ribambelle,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block1
agricole,agricole,r,,agricole,,agricole,control,r,,1,g,t,atricole,0,8,real,block1
inpulsif,impulsif,prs,im,puls,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block1
idéal,idéal,rs,,idé,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block1
plant,plant,r,,plant,,plant,control,r,,2,a,i,plint,0,5,real,block1
argent,argent,r,,argent,,argent,control,r,,4,n,m,argemt,0,6,real,block1
céracité,céracité,rss,,cér,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block1
holocauste,holocauste,r,,holocauste,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block1
charmant,charmant,rs,,charm,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block1
impulseon,impulseon,prs,im,puls,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block1
crevette,drevette,r,,crevette,,crevette,control,r,,0,c,d,drevette,1,8,real,block1
racaille,recaille,r,,racaille,,racaille,control,r,,1,a,e,recaille,1,8,real,block1
banquise,sanquise,r,,banquise,,banquise,control,r,,0,b,s,sanquise,1,8,real,block1
interphone,interphone,pr,inter,phone,,interphone,target,r,,3,n,r,interphore,0,10,real,block1
acsivité,activité,rss,,act,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block1
munal,munal,rs,,mur,al,mural,target,r,,2,r,n,munal,2,5,real,block1
spectacle,spectagle,r,,spectacle,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block1
inefficace,anefficace,pr,in,efficace,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block1
kéfonce,kéfonce,pr,dé,fonce,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block1
bunldozer,bulldozer,r,,bulldozer,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block1
troisième,troisiume,rs,,trois,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block1
pesamment,pesamment,rss,,pes,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block1
immoltel,immortel,prs,im,mort,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block1
festivité,festivité,rss,,fest,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block1
certain,certain,rs,,cert,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block1
jaisal,jaisam,rs,,jais,al,jaisal,target,s,0.0,1,l,m,jaisam,1,6,pseudo,block2
indicelité,indicelité,prss,in,dic,al_ité,indicalité,target,s,0.0,0,a,e,indicelité,2,10,pseudo,block2
foireon,foirion,rs,,foir,ion,foirion,target,s,0.0,0,i,e,foireon,3,7,pseudo,block2
erédvérs,erédvérs,ppr,er_éd,vért,,erédvért,control,r,,3,t,s,erédvérs,2,8,pseudo,block2
senamment,senamment,rss,,san,am_ment,sanamment,target,r,,1,a,e,senamment,2,9,pseudo,block2
rusnemil,rusnemil,ppr,rus_ne,mél,,rusnemél,control,r,,1,é,i,rusnemil,2,8,pseudo,block2
hrec,hrec,r,,trec,,trec,control,r,,0,t,h,hrec,2,4,pseudo,block2
eridnort,erédnort,ppr,er_éd,nort,,erédnort,control,p,1.0,0,é,i,eridnort,3,8,pseudo,block2
nivért,livért,pr,ni,vért,,nivért,control,p,0.0,0,n,l,livért,1,6,pseudo,block2
édlouteru,édlouderu,prs,éd,loud,eru,édlouderu,control,r,,3,d,t,édlouteru,3,9,pseudo,block2
injuralité,onjuralité,prss,in,jur,al_ité,injuralité,target,p,0.0,0,i,o,onjuralité,1,10,pseudo,block2
erlansta,erlansta,prs,er,lans,ta,erlansta,control,s,0.0,0,t,p,erlanspa,0,8,pseudo,block2
nelif,nulif,pr,ne,lif,,nelif,control,p,0.0,1,e,u,nulif,1,5,pseudo,block2
pelmletié,pelmletié,rss,,pelm,la_tié,pelmlatié,control,s,0.0,1,a,e,pelmletié,2,9,pseudo,block2
désinjurer,désenjurer,pprs,dés_in,jur,er,désinjurer,target,p,1.0,0,i,e,désenjurer,1,10,pseudo,block2
redésanage,redésanade,pprs,re_dé,san,age,redésanage,target,s,0.0,1,g,d,redésanade,1,10,pseudo,block2
tronalité,tronalité,rss,,tron,al_ité,tronalité,target,s,0.0,1,l,n,tronanité,0,9,pseudo,block2
erédcideag,erédcideag,pprs,er_éd,cid,eag,erédcideag,control,s,0.0,2,g,d,erédcidead,0,10,pseudo,block2
loutta,loutta,rs,,loud,ta,loudta,control,r,,3,d,t,loutta,2,6,pseudo,block2
enplereur,enplemeur,prs,en,plem,eur,enplemeur,target,r,,3,m,r,enplereur,3,9,pseudo,block2
dicalisme,dicalisme,rss,,dic,al_isme,dicalisme,target,s,1.0,3,e,a,dicalisma,0,9,pseudo,block2
tren,tren,r,,tron,,tron,target,r,,2,o,e,tren,2,4,pseudo,block2
buliolnel,bulionnel,rss,,bul,ionn_el,bulionnel,target,s,0.0,2,n,l,buliolnel,3,9,pseudo,block2
rusrujtan,rusrujtan,prs,rus,ruj,tan,rusrujtan,control,r,,0,r,l,ruslujtan,0,9,pseudo,block2
enfodtaoin,erfodtaoin,prss,er,fod,ta_oin,erfodtaoin,control,p,0.0,1,r,n,enfodtaoin,3,10,pseudo,block2
rucrièntan,rusrièntan,prs,rus,rièn,tan,rusrièntan,control,p,0.0,2,s,c,rucrièntan,3,10,pseudo,block2
jif,jif,r,,lif,,lif,control,r,,0,l,j,jif,2,3,pseudo,block2
sédnirasre,sédnirasre,pprs,séd_ni,las,re,sédnilasre,control,r,,0,l,r,sédnirasre,2,10,pseudo,block2
clatat,clatat,rs,,clôt,at,clôtat,target,r,,2,ô,a,clatat,2,6,pseudo,block2
lofvila,lofvila,rss,,lif,vi_la,lifvila,control,r,,1,i,o,lofvila,2,7,pseudo,block2
leiginnole,leiginnole,rss,,reig,inno_le,reiginnole,control,r,,0,r,l,leiginnole,2,10,pseudo,block2
reugmanemt,reugmanemt,rss,,reig,ma_nemt,reigmanemt,control,r,,2,i,u,reugmanemt,2,10,pseudo,block2
redéjurage,redéjurage,pprs,re_dé,jur,age,redéjurage,target,p,1.0,1,é,e,redejurage,0,10,pseudo,block2
vélém,vélém,pr,dé,lém,,délém,target,p,0.0,0,d,v,vélém,2,5,pseudo,block2
nilublatié,nilublatié,prss,ni,lub,la_tié,nilublatié,control,s,1.0,2,é,i,nilublatii,0,10,pseudo,block2
rejuration,rejuration,prss,re,jur,at_ion,rejuration,target,s,0.0,1,t,p,rejurapion,0,10,pseudo,block2
deulat,deulat,rs,,doul,at,doulat,target,r,,1,o,e,deulat,2,6,pseudo,block2
lusét,lusét,rs,,lub,ét,lubét,control,r,,2,b,s,lusét,2,5,pseudo,block2
inbulalité,inbujalité,prss,in,bul,al_ité,inbulalité,target,r,,2,l,j,inbujalité,1,10,pseudo,block2
loplans,roplans,pr,rop,lans,,roplans,control,p,0.0,0,r,l,loplans,3,7,pseudo,block2
coutival,coutival,rss,,coit,iv_al,coitival,target,r,,2,i,u,coutival,2,8,pseudo,block2
protlôt,protlôt,pr,pro,clôt,,proclôt,target,r,,0,c,t,protlôt,2,7,pseudo,block2
cortas,cortas,rs,,cort,at,cortat,target,s,0.0,1,t,s,cortas,2,6,pseudo,block2
erroqu,errobu,pr,er,roqu,,erroqu,control,r,,2,q,b,errobu,1,6,pseudo,block2
sal,cal,r,,sal,,sal,target,r,,0,s,c,cal,1,3,pseudo,block2
naejta,naujta,rs,,nauj,ta,naujta,control,r,,2,u,e,naejta,3,6,pseudo,block2
nirujlatié,nirujlatié,prss,ni,ruj,la_tié,nirujlatié,control,p,0.0,1,i,u,nurujlatié,0,10,pseudo,block2
laslaisem,laslaicem,rss,,las,la_isem,laslaisem,control,s,1.0,1,s,c,laslaicem,1,9,pseudo,block2
infilable,infilable,prs,in,fil,able,infilable,target,p,0.0,0,i,o,onfilable,0,9,pseudo,block2
trincoreig,trincoreig,pr,trenco,reig,,trencoreig,control,p,0.0,2,e,i,trincoreig,2,10,pseudo,block2
sétnifodre,sétnifodre,pprs,séd_ni,fod,re,sédnifodre,control,p,0.0,2,d,t,sétnifodre,2,10,pseudo,block2
errièn,errièn,pr,er,rièn,,errièn,control,r,,0,r,l,erlièn,0,6,pseudo,block2
enjaisment,enjaisment,prs,en,jais,ment,enjaisment,target,s,0.0,1,e,a,enjaismant,0,10,pseudo,block2
roif,roif,r,,roif,,roif,control,r,,2,i,o,roof,0,4,pseudo,block2
erédlubeag,elédlubeag,pprs,er_éd,lub,eag,erédlubeag,control,p,0.0,1,r,l,elédlubeag,1,10,pseudo,block2
désendofer,désendofer,pprs,dés_en,dof,er,désendofer,target,s,0.0,0,e,i,désendofir,0,10,pseudo,block2
répédcis,répédcid,ppr,rép_éd,cid,,répédcid,control,r,,2,d,s,répédcis,3,8,pseudo,block2
sédnelujre,sédnerujre,pprs,séd_ne,ruj,re,sédnerujre,control,r,,0,r,l,sédnelujre,3,10,pseudo,block2
préresan,préresan,ppr,pré_re,san,,préresan,target,p,0.0,1,r,n,pnéresan,0,8,pseudo,block2
mél,mél,r,,mél,,mél,control,r,,0,m,n,nél,0,3,pseudo,block2
décortage,décortase,prs,dé,cort,age,décortage,target,s,0.0,1,g,s,décortase,1,9,pseudo,block2
crus,cruh,r,,crus,,crus,target,r,,3,s,h,cruh,1,4,pseudo,block2
inquor,inquor,pr,in,quor,,inquor,target,r,,2,o,u,inquur,0,6,pseudo,block2
dédiotage,dédiotage,prs,dé,diot,age,dédiotage,target,p,0.0,0,d,c,cédiotage,0,9,pseudo,block2
répétsaij,répédsaij,ppr,rép_éd,saij,,répédsaij,control,p,1.0,1,d,t,répétsaij,3,9,pseudo,block2
ernastaoin,ornastaoin,prss,er,nas,ta_oin,ernastaoin,control,p,0.0,0,e,o,ornastaoin,1,10,pseudo,block2
nesanation,nesanation,prss,re,san,at_ion,resanation,target,p,0.0,0,r,n,nesanation,2,10,pseudo,block2
sédnocidre,sédnocidre,pprs,séd_ne,cid,re,sédnecidre,control,p,1.0,1,e,o,sédnocidre,2,10,pseudo,block2
édnortalbe,édnortalbe,prs,éd,nort,albe,édnortalbe,control,r,,3,t,c,édnorcalbe,0,10,pseudo,block2
rediration,rediration,prss,re,dir,at_ion,rediration,target,p,0.0,0,r,m,mediration,0,10,pseudo,block2
retert,retert,pr,re,tert,,retert,target,r,,2,r,n,retent,0,6,pseudo,block2
redéfoir,redéfoir,ppr,re_dé,foir,,redéfoir,target,p,1.0,0,d,h,rehéfoir,0,8,pseudo,block2
relémation,relémation,prss,re,lém,at_ion,relémation,target,s,1.0,0,i,e,relémateon,0,10,pseudo,block2
adnièr,adnièr,pr,ad,nièr,,adnièr,target,r,,2,è,a,adniar,0,6,pseudo,block2
cim,cim,r,,cam,,cam,target,r,,1,a,i,cim,2,3,pseudo,block2
rusroiftan,rusroiftan,prs,rus,roif,tan,rusroiftan,control,s,0.0,0,t,c,rusroifcan,0,10,pseudo,block2
surfoirant,surtoirant,prs,sur,foir,ant,surfoirant,target,r,,0,f,t,surtoirant,1,10,pseudo,block2
bulif,bulif,rs,,bul,if,bulif,target,r,,0,b,t,tulif,0,5,pseudo,block2
erédtret,erédtret,ppr,er_éd,tret,,erédtret,control,p,1.0,1,d,x,eréxtret,0,8,pseudo,block2
irbulelité,inbulelité,prss,in,bul,el_ité,inbulelité,target,p,0.0,1,n,r,irbulelité,3,10,pseudo,block2
impréjir,impréjir,ppr,im_pré,jur,,impréjur,target,r,,1,u,i,impréjir,2,8,pseudo,block2
nisrocalbe,nisrocalbe,prs,ni,troc,albe,nitrocalbe,control,r,,0,t,s,nisrocalbe,2,10,pseudo,block2
érpervért,érperpért,ppr,érp_er,vért,,érpervért,control,r,,0,v,p,érperpért,1,9,pseudo,block2
perm,perm,r,,pelm,,pelm,control,r,,2,l,r,perm,2,4,pseudo,block2
pmolém,prolém,pr,pro,lém,,prolém,target,p,0.0,1,r,m,pmolém,3,6,pseudo,block2
préredir,tréredir,ppr,pré_re,dir,,préredir,target,p,0.0,0,p,t,tréredir,1,8,pseudo,block2
ininterlum,ininterlum,ppr,in_inter,lém,,ininterlém,target,r,,1,é,u,ininterlum,2,10,pseudo,block2
toàdle,toàdle,rs,,toid,le,toidle,control,r,,2,i,à,toàdle,2,6,pseudo,block2
surenzal,surenzal,ppr,sur_en,sal,,surensal,target,r,,0,s,z,surenzal,2,8,pseudo,block2
inlémelité,anlémelité,prss,in,lém,el_ité,inlémelité,target,p,0.0,0,i,a,anlémelité,1,10,pseudo,block2
décruseur,dédruseur,prs,dé,crus,eur,décruseur,target,r,,0,c,d,dédruseur,1,9,pseudo,block2
naujfi,naujfi,rs,,nauj,fi,naujfi,control,r,,2,u,i,naijfi,0,6,pseudo,block2
erédméleog,erédméleog,pprs,er_éd,mél,eag,erédméleag,control,s,0.0,1,a,o,erédméleog,2,10,pseudo,block2
lansra,lansla,rs,,lans,la,lansla,control,s,0.0,0,l,r,lansra,3,6,pseudo,block2
plemvé,plemté,rs,,plem,té,plemté,target,s,0.0,0,t,v,plemvé,3,6,pseudo,block2
répsurc,répsurc,pr,rép,surc,,répsurc,control,r,,2,r,n,répsunc,0,7,pseudo,block2
rounnat,rounnit,rs,,roun,nat,rounnat,control,s,0.0,1,a,i,rounnit,1,7,pseudo,block2
surencort,suréncort,ppr,sur_en,cort,,surencort,target,p,1.0,0,e,é,suréncort,1,9,pseudo,block2
osunauj,osunaum,pr,osu,nauj,,osunauj,control,r,,3,j,m,osunaum,1,7,pseudo,block2
erméltuoin,erméltuoin,prss,er,mél,ta_oin,erméltaoin,control,s,0.0,1,a,u,erméltuoin,2,10,pseudo,block2
meridletié,meridletié,prss,mi,rid,le_tié,miridletié,control,p,0.0,1,i,e,meridletié,2,10,pseudo,block2
nedofation,redofation,prss,re,dof,at_ion,redofation,target,p,0.0,0,r,n,nedofation,3,10,pseudo,block2
inclôt,incnôt,pr,in,clôt,,inclôt,target,r,,1,l,n,incnôt,1,6,pseudo,block2
sédneràdre,sédneridre,pprs,séd_ne,rid,re,sédneridre,control,r,,1,i,à,sédneràdre,3,10,pseudo,block2
surcnatié,surclatié,rss,,surc,la_tié,surclatié,control,s,0.0,0,l,n,surcnatié,3,9,pseudo,block2
nas,nas,r,,las,,las,control,r,,0,l,n,nas,2,3,pseudo,block2
nièrant,niènant,rs,,nièr,ant,nièrant,target,r,,3,r,n,niènant,1,7,pseudo,block2
erédlifeag,erédlefeag,pprs,er_éd,lif,eag,erédlifeag,control,r,,1,i,e,erédlefeag,1,10,pseudo,block2
erédrideag,eràdrideag,pprs,er_éd,rid,eag,erédrideag,control,p,1.0,0,é,à,eràdrideag,1,10,pseudo,block2
surcinnone,surcinnone,rss,,surc,inno_le,surcinnole,control,s,1.0,0,l,n,surcinnone,2,10,pseudo,block2
erzelmtan,erzelmtan,prs,er,pelm,tan,erpelmtan,control,r,,0,p,z,erzelmtan,2,9,pseudo,block2
laslabié,laslabié,rss,,las,la_tié,laslatié,control,s,1.0,0,t,b,laslabié,2,8,pseudo,block2
nicidlatié,nicidlatié,prss,ni,cid,la_tié,nicidlatié,control,p,0.0,0,n,r,ricidlatié,0,10,pseudo,block2
trecoin,trecoin,rs,,trec,oin,trecoin,control,r,,2,e,o,trocoin,0,7,pseudo,block2
qert,tert,r,,tert,,tert,target,r,,0,t,q,qert,3,4,pseudo,block2
insanalité,insanalité,prss,in,san,al_ité,insanalité,target,s,1.0,2,é,e,insanalite,0,10,pseudo,block2
tiovnet,tiocnet,rs,,tioc,net,tiocnet,control,r,,3,c,v,tiovnet,3,7,pseudo,block2
filival,filival,rss,,fil,iv_al,filival,target,r,,1,i,a,falival,0,7,pseudo,block2
salalité,balalité,rss,,sal,al_ité,salalité,target,r,,0,s,b,balalité,1,8,pseudo,block2
intertert,intertert,pr,inter,tert,,intertert,target,r,,3,t,d,interterd,0,9,pseudo,block2
lormal,normal,rs,,norm,al,normal,target,r,,0,n,l,lormal,3,6,real,block3
hiérerchie,hiérarchie,r,,hiérarchie,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block3
prothèse,proshèse,r,,prothèse,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block3
deuxaème,deuxième,rs,,deux,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block3
bataille,bataille,r,,bataille,,bataille,control,r,,2,t,p,bapaille,0,8,real,block3
asthne,asthme,r,,asthme,,asthme,control,r,,4,m,n,asthne,3,6,real,block3
langousse,langousse,r,,langouste,,langouste,control,r,,7,t,s,langousse,2,9,real,block3
srincipe,principe,r,,principe,,principe,control,r,,0,p,s,srincipe,3,8,real,block3
diplomate,diplomate,r,,diplomate,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block3
démontru,démontre,pr,dé,montre,,démontre,target,r,,5,e,u,démontru,3,8,real,block3
aussi,eussi,r,,aussi,,aussi,control,r,,0,a,e,eussi,1,5,real,block3
envol,entol,pr,en,vol,,envol,target,r,,0,v,t,entol,1,5,real,block3
indolole,indolole,prs,in,dol,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block3
personnel,personrel,rs,,personn,el,personnel,target,r,,6,n,r,personrel,1,9,real,block3
pantoifle,pantoifle,r,,pantoufle,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block3
infrurouge,infrarouge,pr,infra,rouge,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block3
décompose,décomposa,pr,dé,compose,,décompose,target,r,,6,e,a,décomposa,1,9,real,block3
vinaisre,vinaigre,r,,vinaigre,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block3
dosespoir,désespoir,pr,dés,espoir,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block3
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
