first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
cicatrice,cicatrice,r,,cicatrice,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block1
puberté,pubarté,r,,puberté,,puberté,control,r,,3,e,a,pubarté,1,7,real,block1
ramet,ramet,pr,re,met,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block1
entêtant,eltêtant,prs,en,têt,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block1
zombae,zombie,r,,zombie,,zombie,control,r,,4,i,a,zombae,3,6,real,block1
éditorial,éditorial,rss,,édit,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block1
perron,perron,r,,perron,,perron,control,r,,5,n,l,perrol,0,6,real,block1
tonalité,tonalité,rss,,ton,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block1
capharnaüm,capharnaüm,r,,capharnaüm,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block1
ribambelle,ribamberle,r,,ribambelle,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block1
agricole,agricole,r,,agricole,,agricole,control,r,,1,g,t,atricole,0,8,real,block1
inpulsif,impulsif,prs,im,puls,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block1
idéal,idéal,rs,,idé,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block1
plant,plant,r,,plant,,plant,control,r,,2,a,i,plint,0,5,real,block1
argent,argent,r,,argent,,argent,control,r,,4,n,m,argemt,0,6,real,block1
céracité,céracité,rss,,cér,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block1
holocauste,holocauste,r,,holocauste,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block1
charmant,charmant,rs,,charm,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block1
impulseon,impulseon,prs,im,puls,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block1
crevette,drevette,r,,crevette,,crevette,control,r,,0,c,d,drevette,1,8,real,block1
racaille,recaille,r,,racaille,,racaille,control,r,,1,a,e,recaille,1,8,real,block1
banquise,sanquise,r,,banquise,,banquise,control,r,,0,b,s,sanquise,1,8,real,block1
interphone,interphone,pr,inter,phone,,interphone,target,r,,3,n,r,interphore,0,10,real,block1
acsivité,activité,rss,,act,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block1
munal,munal,rs,,mur,al,mural,target,r,,2,r,n,munal,2,5,real,block1
spectacle,spectagle,r,,spectacle,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block1
inefficace,anefficace,pr,in,efficace,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block1
kéfonce,kéfonce,pr,dé,fonce,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block1
bunldozer,bulldozer,r,,bulldozer,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block1
troisième,troisiume,rs,,trois,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block1
pesamment,pesamment,rss,,pes,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block1
immoltel,immortel,prs,im,mort,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block1
festivité,festivité,rss,,fest,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block1
certain,certain,rs,,cert,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block1
prodoul,drodoul,pr,pro,doul,,prodoul,target,p,0.0,0,p,d,drodoul,1,7,pseudo,block2
répédcid,répégcid,ppr,rép_éd,cid,,répédcid,control,p,1.0,1,d,g,répégcid,1,8,pseudo,block2
redédicage,redédicage,pprs,re_dé,dic,age,redédicage,target,p,0.0,1,e,a,radédicage,0,10,pseudo,block2
désinsarer,désinsarer,pprs,dés_in,san,er,désinsaner,target,r,,2,n,r,désinsarer,2,10,pseudo,block2
cortalisme,qortalisme,rss,,cort,al_isme,cortalisme,target,r,,0,c,q,qortalisme,1,10,pseudo,block2
ninaslatié,ninasratié,prss,ni,nas,la_tié,ninaslatié,control,s,0.0,0,l,r,ninasratié,1,10,pseudo,block2
lifoinarie,lafoinarie,rss,,lif,oin_arie,lifoinarie,control,r,,1,i,a,lafoinarie,1,10,pseudo,block2
indirelité,indirelité,prss,in,dir,el_ité,indirelité,target,r,,2,r,n,indinelité,0,10,pseudo,block2
sousal,sousal,pr,sou,sal,,sousal,target,p,0.0,2,u,a,soasal,0,6,pseudo,block2
redéjirage,redéjirage,pprs,re_dé,jur,age,redéjurage,target,r,,1,u,i,redéjirage,2,10,pseudo,block2
prédétoir,prédétoir,ppr,pré_dé,foir,,prédéfoir,target,r,,0,f,t,prédétoir,2,9,pseudo,block2
cnal,snal,r,,snal,,snal,target,r,,0,s,c,cnal,3,4,pseudo,block2
coit,coit,r,,coit,,coit,target,r,,1,o,à,càit,0,4,pseudo,block2
désenbuler,désenbuler,pprs,dés_en,bul,er,désenbuler,target,s,0.0,0,e,u,désenbulur,0,10,pseudo,block2
prédétert,prédétert,ppr,pré_dé,tert,,prédétert,target,r,,2,r,n,prédétent,0,9,pseudo,block2
reunalbe,reunalbe,rs,,roun,albe,rounalbe,control,r,,1,o,e,reunalbe,2,8,pseudo,block2
fodni,fodni,rs,,fod,ni,fodni,control,s,0.0,1,i,u,fodnu,0,5,pseudo,block2
ropmac,ropmac,pr,rop,mac,,ropmac,control,p,0.0,1,o,e,repmac,0,6,pseudo,block2
répédtret,lépédtret,ppr,rép_éd,tret,,répédtret,control,p,0.0,0,r,l,lépédtret,1,9,pseudo,block2
répédtod,répédtod,ppr,rép_éd,fod,,répédfod,control,r,,0,f,t,répédtod,2,8,pseudo,block2
trec,tres,r,,trec,,trec,control,r,,3,c,s,tres,1,4,pseudo,block2
répriènoin,répriènoin,prs,rép,rièn,oin,répriènoin,control,r,,2,è,a,réprianoin,0,10,pseudo,block2
rusrièntan,rusreèntan,prs,rus,rièn,tan,rusrièntan,control,r,,1,i,e,rusreèntan,1,10,pseudo,block2
pmédécam,pmédécam,ppr,pré_dé,cam,,prédécam,target,p,0.0,1,r,m,pmédécam,2,8,pseudo,block2
milifvutié,milifvitié,prss,mi,lif,vi_tié,milifvitié,control,s,0.0,1,i,u,milifvutié,3,10,pseudo,block2
nifodlatié,nifodlatié,prss,ni,fod,la_tié,nifodlatié,control,s,1.0,0,t,p,nifodlapié,0,10,pseudo,block2
palal,palal,rs,,sal,al,salal,target,r,,0,s,p,palal,2,5,pseudo,block2
indirivité,indirivité,prss,in,dir,iv_ité,indirivité,target,s,1.0,2,é,o,indirivito,0,10,pseudo,block2
plemamment,plemamment,rss,,plem,am_ment,plemamment,target,s,1.0,3,t,x,plemammenx,0,10,pseudo,block2
incamivité,ilcamivité,prss,in,cam,iv_ité,incamivité,target,p,0.0,1,n,l,ilcamivité,1,10,pseudo,block2
erédnaceag,erédnaseag,pprs,er_éd,nas,eag,erédnaseag,control,r,,2,s,c,erédnaceag,3,10,pseudo,block2
infilelité,infilelité,prss,in,fil,el_ité,infilelité,target,p,0.0,1,n,r,irfilelité,0,10,pseudo,block2
crusalite,crusalité,rss,,crus,al_ité,crusalité,target,s,1.0,2,é,e,crusalite,3,9,pseudo,block2
onnsaij,onnsaij,pr,onn,saij,,onnsaij,control,r,,0,s,k,onnkaij,0,7,pseudo,block2
burcrus,surcrus,pr,sur,crus,,surcrus,target,p,0.0,0,s,b,burcrus,3,7,pseudo,block2
plemivol,plemivol,rss,,plem,iv_al,plemival,target,s,1.0,0,a,o,plemivol,2,8,pseudo,block2
surtlon,surtlon,pr,sur,tron,,surtron,target,r,,1,r,l,surtlon,2,7,pseudo,block2
prédérém,prédélém,ppr,pré_dé,lém,,prédélém,target,r,,0,l,r,prédérém,3,8,pseudo,block2
ridlaeist,ridlaeist,rss,,rid,la_eist,ridlaeist,control,s,0.0,1,a,é,ridléeist,0,9,pseudo,block2
sédnifodre,sédnifodle,pprs,séd_ni,fod,re,sédnifodre,control,s,0.0,0,r,l,sédnifodle,1,10,pseudo,block2
nenortnemt,nenortnemt,prs,ne,nort,nemt,nenortnemt,control,s,0.0,1,e,a,nenortnamt,0,10,pseudo,block2
inlémivité,inlélivité,prss,in,lém,iv_ité,inlémivité,target,r,,2,m,l,inlélivité,1,10,pseudo,block2
rusneroun,rusneloun,ppr,rus_ne,roun,,rusneroun,control,r,,0,r,l,rusneloun,1,9,pseudo,block2
surc,sarc,r,,surc,,surc,control,r,,1,u,a,sarc,1,4,pseudo,block2
contrejar,contrejur,pr,contre,jur,,contrejur,target,r,,1,u,a,contrejar,3,9,pseudo,block2
sanionnel,sanionnel,rss,,san,ionn_el,sanionnel,target,r,,1,a,o,sonionnel,0,9,pseudo,block2
rilubletié,milubletié,prss,mi,lub,le_tié,milubletié,control,p,0.0,0,m,r,rilubletié,3,10,pseudo,block2
enfodnemt,erfodnemt,prs,er,fod,nemt,erfodnemt,control,p,0.0,1,r,n,enfodnemt,3,9,pseudo,block2
redélémage,redélémago,pprs,re_dé,lém,age,redélémage,target,s,0.0,2,e,o,redélémago,1,10,pseudo,block2
nilasvitié,milasvitié,prss,mi,las,vi_tié,milasvitié,control,p,0.0,0,m,n,nilasvitié,3,10,pseudo,block2
tronaliste,troraliste,rss,,tron,al_iste,tronaliste,target,r,,3,n,r,troraliste,1,10,pseudo,block2
miérpnaum,miérpnauj,ppr,mi_érp,nauj,,miérpnauj,control,r,,3,j,m,miérpnaum,3,9,pseudo,block2
mais,mais,r,,jais,,jais,target,r,,0,j,m,mais,2,4,pseudo,block2
sédnilubre,sédnilubre,pprs,séd_ni,lub,re,sédnilubre,control,r,,0,l,n,sédninubre,0,10,pseudo,block2
reselation,resalation,prss,re,sal,at_ion,resalation,target,r,,1,a,e,reselation,3,10,pseudo,block2
lad,las,r,,las,,las,control,r,,2,s,d,lad,3,3,pseudo,block2
micidvitié,mucidvitié,prss,mi,cid,vi_tié,micidvitié,control,p,0.0,1,i,u,mucidvitié,1,10,pseudo,block2
miérprid,miérsrid,ppr,mi_érp,rid,,miérprid,control,p,1.0,2,p,s,miérsrid,1,8,pseudo,block2
léuture,léuturo,rs,,léut,ure,léuture,control,s,0.0,2,e,o,léuturo,1,7,pseudo,block2
détuélance,détuélance,prs,dé,tuél,ance,détuélance,target,r,,1,u,i,détiélance,0,10,pseudo,block2
sédnucidre,sédnucidre,pprs,séd_ne,cid,re,sédnecidre,control,p,1.0,1,e,u,sédnucidre,2,10,pseudo,block2
nedécert,redécert,ppr,re_dé,cert,,redécert,target,p,0.0,0,r,n,nedécert,3,8,pseudo,block2
sédnenasre,sédnenasre,pprs,séd_ne,nas,re,sédnenasre,control,p,0.0,1,é,a,sadnenasre,0,10,pseudo,block2
pourdiot,pourdiot,pr,pour,diot,,pourdiot,target,r,,3,t,c,pourdioc,0,8,pseudo,block2
sédninidre,sédniridre,pprs,séd_ni,rid,re,sédniridre,control,r,,0,r,n,sédninidre,3,10,pseudo,block2
tiocmanamt,tiocmanamt,rss,,tioc,ma_nemt,tiocmanemt,control,s,1.0,1,e,a,tiocmanamt,2,10,pseudo,block2
miérpcelm,miérpcelm,ppr,mi_érp,pelm,,miérppelm,control,r,,0,p,c,miérpcelm,2,9,pseudo,block2
inburivité,inbulivité,prss,in,bul,iv_ité,inbulivité,target,r,,2,l,r,inburivité,3,10,pseudo,block2
répédsaij,répédtaij,ppr,rép_éd,saij,,répédsaij,control,r,,0,s,t,répédtaij,1,9,pseudo,block2
sédnemélre,sédnemélre,pprs,séd_ne,mél,re,sédnemélre,control,s,0.0,0,r,m,sédnemélme,0,10,pseudo,block2
salién,salién,rs,,sal,ion,salion,target,s,0.0,1,o,é,salién,2,6,pseudo,block2
rif,lif,r,,lif,,lif,control,r,,0,l,r,rif,3,3,pseudo,block2
nereignemt,nereignemt,prs,ne,reig,nemt,nereignemt,control,p,0.0,0,n,j,jereignemt,0,10,pseudo,block2
jur,jur,r,,jur,,jur,target,r,,1,u,i,jir,0,3,pseudo,block2
dotioc,datioc,pr,da,tioc,,datioc,control,p,0.0,1,a,o,dotioc,3,6,pseudo,block2
erédtroc,erédtroc,ppr,er_éd,troc,,erédtroc,control,r,,0,t,v,erédvroc,0,8,pseudo,block2
imprétrév,imprétrev,ppr,im_pré,trév,,imprétrév,target,r,,2,é,e,imprétrev,1,9,pseudo,block2
rounnet,reunnet,rs,,roun,net,rounnet,control,r,,1,o,e,reunnet,1,7,pseudo,block2
lantarie,lantarie,rs,,lans,arie,lansarie,control,r,,3,s,t,lantarie,2,8,pseudo,block2
cidaria,cidarie,rs,,cid,arie,cidarie,control,s,0.0,3,e,a,cidaria,3,7,pseudo,block2
étnas,édnas,pr,éd,nas,,édnas,control,p,0.0,1,d,t,étnas,3,5,pseudo,block2
dir,dir,r,,dir,,dir,target,r,,2,r,m,dim,0,3,pseudo,block2
erédmaceag,erédmaceag,pprs,er_éd,mac,eag,erédmaceag,control,r,,1,a,i,erédmiceag,0,10,pseudo,block2
présenion,présanion,prs,pré,san,ion,présanion,target,r,,1,a,e,présenion,3,9,pseudo,block2
eyédroif,erédroif,ppr,er_éd,roif,,erédroif,control,p,0.0,1,r,y,eyédroif,3,8,pseudo,block2
sédnimacre,sédnimacre,pprs,séd_ni,mac,re,sédnimacre,control,p,0.0,0,s,t,tédnimacre,0,10,pseudo,block2
indof,indof,pr,in,dof,,indof,target,p,0.0,1,n,r,irdof,0,5,pseudo,block2
pradiot,prédiot,pr,pré,diot,,prédiot,target,p,0.0,2,é,a,pradiot,3,7,pseudo,block2
érperlac,érperlac,ppr,érp_er,las,,érperlas,control,r,,2,s,c,érperlac,2,8,pseudo,block2
roipoin,roipoin,rs,,roif,oin,roifoin,control,r,,3,f,p,roipoin,2,7,pseudo,block2
indiralité,ildiralité,prss,in,dir,al_ité,indiralité,target,p,0.0,1,n,l,ildiralité,1,10,pseudo,block2
désindicur,désindicur,pprs,dés_in,dic,er,désindicer,target,s,0.0,0,e,u,désindicur,2,10,pseudo,block2
erédrideag,erédrideeg,pprs,er_éd,rid,eag,erédrideag,control,s,0.0,1,a,e,erédrideeg,1,10,pseudo,block2
plem,plem,r,,plem,,plem,target,r,,1,l,r,prem,0,4,pseudo,block2
riifta,riifta,rs,,roif,ta,roifta,control,r,,1,o,i,riifta,2,6,pseudo,block2
insanel,imsanel,prs,in,san,el,insanel,target,p,0.0,1,n,m,imsanel,1,7,pseudo,block2
sulionaire,sulionaire,rss,,bul,ion_aire,bulionaire,target,r,,0,b,s,sulionaire,2,10,pseudo,block2
erliftaoin,erliftaoin,prss,er,lif,ta_oin,erliftaoin,control,r,,0,l,n,erniftaoin,0,10,pseudo,block2
saaj,saaj,r,,saij,,saij,control,r,,2,i,a,saaj,2,4,pseudo,block2
léutlotié,léutlotié,rss,,léut,la_tié,léutlatié,control,s,0.0,1,a,o,léutlotié,2,9,pseudo,block2
imprérém,imprérém,ppr,im_pré,lém,,imprélém,target,r,,0,l,r,imprérém,2,8,pseudo,block2
nirujvitié,nirujvitié,prss,mi,ruj,vi_tié,mirujvitié,control,p,0.0,0,m,n,nirujvitié,2,10,pseudo,block2
enfoirrent,enfoirment,prs,en,foir,ment,enfoirment,target,s,0.0,0,m,r,enfoirrent,3,10,pseudo,block2
enquurment,enquorment,prs,en,quor,ment,enquorment,target,r,,2,o,u,enquurment,3,10,pseudo,block2
errujtaoin,errujtaoin,prss,er,ruj,ta_oin,errujtaoin,control,s,0.0,1,a,i,errujtioin,0,10,pseudo,block2
milasletié,milasletié,prss,mi,nas,le_tié,minasletié,control,r,,0,n,l,milasletié,2,10,pseudo,block2
cort,hort,r,,cort,,cort,target,r,,0,c,h,hort,1,4,pseudo,block2
roqu,roqe,r,,roqu,,roqu,control,r,,3,u,e,roqe,1,4,pseudo,block2
tnencotret,trencotret,pr,trenco,tret,,trencotret,control,p,0.0,1,r,n,tnencotret,3,10,pseudo,block2
tuél,tuél,r,,tuél,,tuél,target,r,,0,t,q,quél,0,4,pseudo,block2
porutrac,porutrac,pr,poru,troc,,porutroc,control,r,,2,o,a,porutrac,2,8,pseudo,block2
nisurcle,nisircle,prs,ni,surc,le,nisurcle,control,r,,1,u,i,nisircle,1,8,pseudo,block2
sal,sal,r,,sal,,sal,target,r,,1,a,i,sil,0,3,pseudo,block2
erlubtaiin,erlubtaoin,prss,er,lub,ta_oin,erlubtaoin,control,s,1.0,0,o,i,erlubtaiin,3,10,pseudo,block2
redéjur,redéjur,ppr,re_dé,jur,,redéjur,target,p,1.0,0,d,s,reséjur,0,7,pseudo,block2
tôlclanemt,tôlcmanemt,rss,,tôlc,ma_nemt,tôlcmanemt,control,s,0.0,0,m,l,tôlclanemt,3,10,pseudo,block2
érpertioc,érportioc,ppr,érp_er,tioc,,érpertioc,control,p,1.0,0,e,o,érportioc,1,9,pseudo,block2
sédnelifré,sédnelifre,pprs,séd_ne,lif,re,sédnelifre,control,s,0.0,1,e,é,sédnelifré,3,10,pseudo,block2
lusrid,lusrid,pr,rus,rid,,rusrid,control,p,0.0,0,r,l,lusrid,2,6,pseudo,block2
toidarie,toudarie,rs,,toid,arie,toidarie,control,r,,2,i,u,toudarie,1,8,pseudo,block2
lormal,normal,rs,,norm,al,normal,target,r,,0,n,l,lormal,3,6,real,block3
hiérerchie,hiérarchie,r,,hiérarchie,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block3
prothèse,proshèse,r,,prothèse,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block3
deuxaème,deuxième,rs,,deux,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block3
bataille,bataille,r,,bataille,,bataille,control,r,,2,t,p,bapaille,0,8,real,block3
asthne,asthme,r,,asthme,,asthme,control,r,,4,m,n,asthne,3,6,real,block3
langousse,langousse,r,,langouste,,langouste,control,r,,7,t,s,langousse,2,9,real,block3
srincipe,principe,r,,principe,,principe,control,r,,0,p,s,srincipe,3,8,real,block3
diplomate,diplomate,r,,diplomate,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block3
démontru,démontre,pr,dé,montre,,démontre,target,r,,5,e,u,démontru,3,8,real,block3
aussi,eussi,r,,aussi,,aussi,control,r,,0,a,e,eussi,1,5,real,block3
envol,entol,pr,en,vol,,envol,target,r,,0,v,t,entol,1,5,real,block3
indolole,indolole,prs,in,dol,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block3
personnel,personrel,rs,,personn,el,personnel,target,r,,6,n,r,personrel,1,9,real,block3
pantoifle,pantoifle,r,,pantoufle,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block3
infrurouge,infrarouge,pr,infra,rouge,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block3
décompose,décomposa,pr,dé,compose,,décompose,target,r,,6,e,a,décomposa,1,9,real,block3
vinaisre,vinaigre,r,,vinaigre,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block3
