first,second,condition,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
cicatrice,cicatrice,r,,cicatrice,,cicatrice,control,r,,0,c,h,hicatrice,0,9,real,block1
puberté,pubarté,r,,puberté,,puberté,control,r,,3,e,a,pubarté,1,7,real,block1
ramet,ramet,pr,re,met,,remet,target,p,0.0,1,e,a,ramet,2,5,real,block1
entêtant,eltêtant,prs,en,têt,ant,entêtant,target,p,0.0,1,n,l,eltêtant,1,8,real,block1
zombae,zombie,r,,zombie,,zombie,control,r,,4,i,a,zombae,3,6,real,block1
éditorial,éditorial,rss,,édit,or_ial,éditorial,target,s,0.0,0,o,e,éditerial,0,9,real,block1
perron,perron,r,,perron,,perron,control,r,,5,n,l,perrol,0,6,real,block1
tonalité,tonalité,rss,,ton,al_ité,tonalité,target,s,0.0,0,a,u,tonulité,0,8,real,block1
capharnaüm,capharnaüm,r,,capharnaüm,,capharnaüm,control,r,,6,n,m,capharmaüm,0,10,real,block1
ribambelle,ribamberle,r,,ribambelle,,ribambelle,control,r,,7,l,r,ribamberle,1,10,real,block1
agricole,agricole,r,,agricole,,agricole,control,r,,1,g,t,atricole,0,8,real,block1
inpulsif,impulsif,prs,im,puls,if,impulsif,target,p,0.0,1,m,n,inpulsif,3,8,real,block1
idéal,idéal,rs,,idé,al,idéal,target,s,0.0,0,a,u,idéul,0,5,real,block1
plant,plant,r,,plant,,plant,control,r,,2,a,i,plint,0,5,real,block1
argent,argent,r,,argent,,argent,control,r,,4,n,m,argemt,0,6,real,block1
céracité,céracité,rss,,cér,ac_ité,céracité,target,s,1.0,0,i,e,céraceté,0,8,real,block1
holocauste,holocauste,r,,holocauste,,holocauste,control,r,,7,s,b,holocaubte,0,10,real,block1
charmant,charmant,rs,,charm,ant,charmant,target,r,,0,c,s,sharmant,0,8,real,block1
impulseon,impulseon,prs,im,puls,ion,impulsion,target,s,0.0,0,i,e,impulseon,2,9,real,block1
crevette,drevette,r,,crevette,,crevette,control,r,,0,c,d,drevette,1,8,real,block1
racaille,recaille,r,,racaille,,racaille,control,r,,1,a,e,recaille,1,8,real,block1
banquise,sanquise,r,,banquise,,banquise,control,r,,0,b,s,sanquise,1,8,real,block1
interphone,interphone,pr,inter,phone,,interphone,target,r,,3,n,r,interphore,0,10,real,block1
acsivité,activité,rss,,act,iv_ité,activité,target,r,,2,t,s,acsivité,3,8,real,block1
munal,munal,rs,,mur,al,mural,target,r,,2,r,n,munal,2,5,real,block1
spectacle,spectagle,r,,spectacle,,spectacle,control,r,,6,c,g,spectagle,1,9,real,block1
inefficace,anefficace,pr,in,efficace,,inefficace,target,p,0.0,0,i,a,anefficace,1,10,real,block1
kéfonce,kéfonce,pr,dé,fonce,,défonce,target,p,0.0,0,d,k,kéfonce,2,7,real,block1
bunldozer,bulldozer,r,,bulldozer,,bulldozer,control,r,,2,l,n,bunldozer,3,9,real,block1
troisième,troisiume,rs,,trois,ième,troisième,target,s,0.0,1,è,u,troisiume,1,9,real,block1
pesamment,pesamment,rss,,pes,am_ment,pesamment,target,s,1.0,0,m,r,pesamrent,0,9,real,block1
immoltel,immortel,prs,im,mort,el,immortel,target,r,,2,r,l,immoltel,3,8,real,block1
festivité,festivité,rss,,fest,iv_ité,festivité,target,r,,2,s,t,fettivité,0,9,real,block1
certain,certain,rs,,cert,ain,certain,target,s,0.0,1,i,e,certaen,0,7,real,block1
doul,soul,r,,doul,,doul,target,r,,0,d,s,soul,1,4,pseudo,block2
sanalité,sanalité,rss,,san,al_ité,sanalité,target,s,1.0,2,é,e,sanalite,0,8,pseudo,block2
tertul,tertul,rs,,tert,al,tertal,target,s,0.0,0,a,u,tertul,2,6,pseudo,block2
doidmanemt,doidmanemt,rss,,toid,ma_nemt,toidmanemt,control,r,,0,t,d,doidmanemt,2,10,pseudo,block2
prérebert,prérebert,ppr,pré_re,cert,,prérecert,target,r,,0,c,b,prérebert,2,9,pseudo,block2
édnaajeag,édnaajeag,prs,éd,nauj,eag,édnaujeag,control,r,,2,u,a,édnaajeag,2,9,pseudo,block2
indaralité,indaralité,prss,in,dir,al_ité,indiralité,target,r,,1,i,a,indaralité,2,10,pseudo,block2
tual,tuél,r,,tuél,,tuél,target,r,,2,é,a,tual,3,4,pseudo,block2
mitôlc,mitôlp,pr,mi,tôlc,,mitôlc,control,r,,3,c,p,mitôlp,1,6,pseudo,block2
répsurciin,répsurcoin,prs,rép,surc,oin,répsurcoin,control,s,0.0,0,o,i,répsurciin,3,10,pseudo,block2
désendicer,désendicer,pprs,dés_en,dic,er,désendicer,target,r,,1,i,e,désendecer,0,10,pseudo,block2
surengir,surengir,ppr,sur_en,dir,,surendir,target,r,,0,d,g,surengir,2,8,pseudo,block2
indiotif,indiotif,prs,in,diot,if,indiotif,target,r,,2,o,e,indietif,0,8,pseudo,block2
rusnetret,rusneqret,ppr,rus_ne,tret,,rusnetret,control,r,,0,t,q,rusneqret,1,9,pseudo,block2
dicalment,dicalment,rss,,dic,am_ment,dicamment,target,s,0.0,1,m,l,dicalment,2,9,pseudo,block2
maljais,maljais,pr,mal,jais,,maljais,target,r,,3,s,p,maljaip,0,7,pseudo,block2
réquta,réquta,rs,,roqu,ta,roquta,control,r,,1,o,é,réquta,2,6,pseudo,block2
pleramment,pleramment,rss,,plem,am_ment,plemamment,target,r,,3,m,r,pleramment,2,10,pseudo,block2
niridmatié,niridlatié,prss,ni,rid,la_tié,niridlatié,control,s,0.0,0,l,m,niridmatié,3,10,pseudo,block2
licid,nicid,pr,ni,cid,,nicid,control,p,0.0,0,n,l,licid,3,5,pseudo,block2
indodion,indofion,prs,in,dof,ion,indofion,target,r,,2,f,d,indodion,3,8,pseudo,block2
nimaclatié,nimaclatié,prss,ni,mac,la_tié,nimaclatié,control,s,0.0,0,l,r,nimacratié,0,10,pseudo,block2
quoreuse,quoreuse,rs,,quor,euse,quoreuse,target,s,0.0,1,u,e,quoreese,0,8,pseudo,block2
imtréfil,imtréfil,ppr,im_pré,fil,,impréfil,target,p,1.0,0,p,t,imtréfil,2,8,pseudo,block2
déslôteur,déslôteur,prs,dé,clôt,eur,déclôteur,target,r,,0,c,s,déslôteur,2,9,pseudo,block2
dysdiot,dmsdiot,pr,dys,diot,,dysdiot,target,p,0.0,1,y,m,dmsdiot,1,7,pseudo,block2
tertaf,tertaf,rs,,tert,if,tertif,target,s,0.0,0,i,a,tertaf,2,6,pseudo,block2
clôt,clôt,r,,clôt,,clôt,target,r,,2,ô,e,clet,0,4,pseudo,block2
enbelage,enbelage,prs,en,bul,age,enbulage,target,r,,1,u,e,enbelage,2,8,pseudo,block2
erédtodeag,erédfodeag,pprs,er_éd,fod,eag,erédfodeag,control,r,,0,f,t,erédtodeag,3,10,pseudo,block2
rediration,rediration,prss,re,dir,at_ion,rediration,target,p,0.0,0,r,m,mediration,0,10,pseudo,block2
mém,mém,r,,mél,,mél,control,r,,2,l,m,mém,2,3,pseudo,block2
désinbuler,désinbuler,pprs,dés_in,bul,er,désinbuler,target,s,0.0,0,e,o,désinbulor,0,10,pseudo,block2
mimélletié,miméllecié,prss,mi,mél,le_tié,mimélletié,control,s,1.0,0,t,c,miméllecié,1,10,pseudo,block2
indirence,imdirence,prs,in,dir,ence,indirence,target,p,0.0,1,n,m,imdirence,1,9,pseudo,block2
prédétert,prédétert,ppr,pré_dé,tert,,prédétert,target,p,1.0,0,d,c,précétert,0,9,pseudo,block2
tron,tron,r,,tron,,tron,target,r,,3,n,r,tror,0,4,pseudo,block2
ménarie,mélarie,rs,,mél,arie,mélarie,control,r,,2,l,n,ménarie,3,7,pseudo,block2
tertival,qertival,rss,,tert,iv_al,tertival,target,r,,0,t,q,qertival,1,8,pseudo,block2
sèrjaun,sèrjaun,pr,sur,jaun,,surjaun,target,p,0.0,1,u,è,sèrjaun,2,7,pseudo,block2
naujta,naulta,rs,,nauj,ta,naujta,control,r,,3,j,l,naulta,1,6,pseudo,block2
quér,quér,r,,quor,,quor,target,r,,2,o,é,quér,2,4,pseudo,block2
trévaliste,krévaliste,rss,,trév,al_iste,trévaliste,target,r,,0,t,k,krévaliste,1,10,pseudo,block2
tret,tnet,r,,tret,,tret,control,r,,1,r,n,tnet,1,4,pseudo,block2
taijisem,saijisem,rs,,saij,isem,saijisem,control,r,,0,s,t,taijisem,3,8,pseudo,block2
érpermac,érpermac,ppr,érp_er,mac,,érpermac,control,r,,1,a,i,érpermic,0,8,pseudo,block2
imprécam,imprécam,ppr,im_pré,cam,,imprécam,target,r,,0,c,b,imprébam,0,8,pseudo,block2
prédétuél,prédetuél,ppr,pré_dé,tuél,,prédétuél,target,p,1.0,1,é,e,prédetuél,1,9,pseudo,block2
roifmanemt,roiflanemt,rss,,roif,ma_nemt,roifmanemt,control,s,0.0,0,m,l,roiflanemt,1,10,pseudo,block2
coiter,soiter,rs,,coit,er,coiter,target,r,,0,c,s,soiter,1,6,pseudo,block2
durc,surc,r,,surc,,surc,control,r,,0,s,d,durc,3,4,pseudo,block2
jaunat,jaunat,rs,,jaun,at,jaunat,target,r,,3,n,j,jaujat,0,6,pseudo,block2
imprunour,imprunour,ppr,im_pré,nour,,imprénour,target,p,1.0,2,é,u,imprunour,2,9,pseudo,block2
incomalité,incomalité,prss,in,cam,al_ité,incamalité,target,r,,1,a,o,incomalité,2,10,pseudo,block2
reigequi,reigequi,rs,,reig,equi,reigequi,control,s,0.0,1,q,v,reigevui,0,8,pseudo,block2
ercidnemt,ercidnemt,prs,er,cid,nemt,ercidnemt,control,p,0.0,1,r,l,elcidnemt,0,9,pseudo,block2
natreteru,natreteru,prs,ne,tret,eru,netreteru,control,p,0.0,1,e,a,natreteru,2,9,pseudo,block2
incrup,incrup,pr,in,crus,,incrus,target,r,,3,s,p,incrup,2,6,pseudo,block2
necideag,necideas,prs,ne,cid,eag,necideag,control,s,0.0,2,g,s,necideas,1,8,pseudo,block2
fal,sal,r,,sal,,sal,target,r,,0,s,f,fal,3,3,pseudo,block2
nièrat,niènat,rs,,nièr,at,nièrat,target,r,,3,r,n,niènat,1,6,pseudo,block2
redécamage,redécalage,pprs,re_dé,cam,age,redécamage,target,r,,2,m,l,redécalage,1,10,pseudo,block2
edtretoin,edtretoin,prs,éd,tret,oin,édtretoin,control,p,0.0,0,é,e,edtretoin,2,9,pseudo,block2
désendirer,défendirer,pprs,dés_en,dir,er,désendirer,target,p,0.0,2,s,f,défendirer,1,10,pseudo,block2
prégiirion,prégiirion,prs,pré,gier,ion,prégierion,target,r,,2,e,i,prégiirion,2,10,pseudo,block2
dosalage,dosalage,prs,dé,sal,age,désalage,target,p,0.0,1,é,o,dosalage,2,8,pseudo,block2
requorment,requormert,prs,re,quor,ment,requorment,target,s,0.0,2,n,r,requormert,1,10,pseudo,block2
tlév,tlév,r,,trév,,trév,target,r,,1,r,l,tlév,2,4,pseudo,block2
lifmanemt,lifmanemt,rss,,lif,ma_nemt,lifmanemt,control,s,0.0,1,a,u,lifmunemt,0,9,pseudo,block2
désnalion,désnalion,prs,dé,snal,ion,désnalion,target,s,0.0,1,o,i,désnaliin,0,9,pseudo,block2
onbulivité,inbulivité,prss,in,bul,iv_ité,inbulivité,target,p,0.0,0,i,o,onbulivité,3,10,pseudo,block2
rasalation,resalation,prss,re,sal,at_ion,resalation,target,p,0.0,1,e,a,rasalation,3,10,pseudo,block2
relémation,relémation,prss,re,lém,at_ion,relémation,target,s,1.0,1,o,e,relématien,0,10,pseudo,block2
ercidtaoin,êrcidtaoin,prss,er,cid,ta_oin,ercidtaoin,control,p,0.0,0,e,ê,êrcidtaoin,1,10,pseudo,block2
rièn,rièn,r,,rièn,,rièn,control,r,,1,i,a,raèn,0,4,pseudo,block2
mac,mat,r,,mac,,mac,control,r,,2,c,t,mat,1,3,pseudo,block2
miracletié,miracletié,prss,mi,mac,le_tié,mimacletié,control,r,,0,m,r,miracletié,2,10,pseudo,block2
teniloud,taniloud,pr,tani,loud,,taniloud,control,p,0.0,1,a,e,teniloud,3,8,pseudo,block2
insan,insan,pr,im,san,,imsan,target,p,0.0,1,m,n,insan,2,5,pseudo,block2
édlaseru,édlateru,prs,éd,las,eru,édlaseru,control,r,,2,s,t,édlateru,1,8,pseudo,block2
désencamïr,désencamer,pprs,dés_en,cam,er,désencamer,target,s,0.0,0,e,ï,désencamïr,3,10,pseudo,block2
tuénment,tuénment,rs,,tuél,ment,tuélment,target,r,,3,l,n,tuénment,2,8,pseudo,block2
trévamment,trévamment,rss,,trév,am_ment,trévamment,target,s,1.0,3,t,d,trévammend,0,10,pseudo,block2
ermaceru,ermaceru,prs,er,mac,eru,ermaceru,control,r,,2,c,s,ermaseru,0,8,pseudo,block2
masnemt,nasnemt,rs,,nas,nemt,nasnemt,control,r,,0,n,m,masnemt,3,7,pseudo,block2
miérpmac,miérpmav,ppr,mi_érp,mac,,miérpmac,control,r,,2,c,v,miérpmav,1,8,pseudo,block2
ercurceru,ercurceru,prs,er,surc,eru,ersurceru,control,r,,0,s,c,ercurceru,2,9,pseudo,block2
sédnicidre,sédnicicre,pprs,séd_ni,cid,re,sédnicidre,control,r,,2,d,c,sédnicicre,1,10,pseudo,block2
méutlatié,léutlatié,rss,,léut,la_tié,léutlatié,control,r,,0,l,m,méutlatié,3,9,pseudo,block2
indofenité,indofelité,prss,in,dof,el_ité,indofelité,target,s,0.0,1,l,n,indofenité,3,10,pseudo,block2
émpervért,érpervért,ppr,érp_er,vért,,érpervért,control,p,0.0,1,r,m,émpervért,3,9,pseudo,block2
pourdiut,pourdiut,pr,pour,diot,,pourdiot,target,r,,2,o,u,pourdiut,2,8,pseudo,block2
tuulivité,tuulivité,rss,,tuél,iv_ité,tuélivité,target,r,,2,é,u,tuulivité,2,9,pseudo,block2
pelmvitié,pelmviteé,rss,,pelm,vi_tié,pelmvitié,control,s,1.0,1,i,e,pelmviteé,1,9,pseudo,block2
muj,ruj,r,,ruj,,ruj,control,r,,0,r,m,muj,3,3,pseudo,block2
erédnaseat,erédnaseag,pprs,er_éd,nas,eag,erédnaseag,control,s,0.0,2,g,t,erédnaseat,3,10,pseudo,block2
toidfé,toidfé,rs,,toid,fi,toidfi,control,s,0.0,1,i,é,toidfé,2,6,pseudo,block2
las,mas,r,,las,,las,control,r,,0,l,m,mas,1,3,pseudo,block2
resanation,rèsanation,prss,re,san,at_ion,resanation,target,p,0.0,1,e,è,rèsanation,1,10,pseudo,block2
certamment,certamment,rss,,cert,am_ment,certamment,target,r,,2,r,l,celtamment,0,10,pseudo,block2
édroifacne,édroifacne,prs,éd,roif,acne,édroifacne,control,s,0.0,2,n,l,édroifacle,0,10,pseudo,block2
quoremment,quoremment,rss,,quor,am_ment,quoramment,target,s,0.0,0,a,e,quoremment,2,10,pseudo,block2
redédirage,reqédirage,pprs,re_dé,dir,age,redédirage,target,p,1.0,0,d,q,reqédirage,1,10,pseudo,block2
désendofer,désendofar,pprs,dés_en,dof,er,désendofer,target,s,0.0,0,e,a,désendofar,1,10,pseudo,block2
indicelité,ildicelité,prss,in,dic,el_ité,indicelité,target,p,0.0,1,n,l,ildicelité,1,10,pseudo,block2
niroiffi,niroiffi,prs,ni,roif,fi,niroiffi,control,r,,2,i,a,niroaffi,0,8,pseudo,block2
dir,der,r,,dir,,dir,target,r,,1,i,e,der,1,3,pseudo,block2
indicalité,indicalité,prss,in,dic,al_ité,indicalité,target,s,1.0,1,t,q,indicaliqé,0,10,pseudo,block2
surentiot,surendiot,ppr,sur_en,diot,,surendiot,target,r,,0,d,t,surentiot,3,9,pseudo,block2
netôlcecne,nitôlcecne,prs,ni,tôlc,ecne,nitôlcecne,control,p,0.0,1,i,e,netôlcecne,3,10,pseudo,block2
prénesan,préresan,ppr,pré_re,san,,préresan,target,p,1.0,0,r,n,prénesan,3,8,pseudo,block2
tédnilubre,tédnilubre,pprs,séd_ni,lub,re,sédnilubre,control,p,0.0,0,s,t,tédnilubre,2,10,pseudo,block2
jurté,jurgé,rs,,jur,té,jurté,target,s,0.0,0,t,g,jurgé,1,5,pseudo,block2
mirih,mirid,pr,mi,rid,,mirid,control,r,,2,d,h,mirih,3,5,pseudo,block2
roqulitié,roqulatié,rss,,roqu,la_tié,roqulatié,control,s,0.0,1,a,i,roqulitié,3,9,pseudo,block2
certisme,certisme,rs,,cert,isme,certisme,target,s,0.0,3,e,è,certismè,0,8,pseudo,block2
nuuj,nauj,r,,nauj,,nauj,control,r,,1,a,u,nuuj,3,4,pseudo,block2
tojaun,tojaun,pr,co,jaun,,cojaun,target,p,0.0,0,c,t,tojaun,2,6,pseudo,block2
renourure,renaurure,prs,re,nour,ure,renourure,target,r,,1,o,a,renaurure,1,9,pseudo,block2
sédnecidre,sêdnecidre,pprs,séd_ne,cid,re,sédnecidre,control,p,0.0,1,é,ê,sêdnecidre,1,10,pseudo,block2
lormal,normal,rs,,norm,al,normal,target,r,,0,n,l,lormal,3,6,real,block3
hiérerchie,hiérarchie,r,,hiérarchie,,hiérarchie,control,r,,4,a,e,hiérerchie,3,10,real,block3
prothèse,proshèse,r,,prothèse,,prothèse,control,r,,3,t,s,proshèse,1,8,real,block3
deuxaème,deuxième,rs,,deux,ième,deuxième,target,s,0.0,0,i,a,deuxaème,3,8,real,block3
bataille,bataille,r,,bataille,,bataille,control,r,,2,t,p,bapaille,0,8,real,block3
asthne,asthme,r,,asthme,,asthme,control,r,,4,m,n,asthne,3,6,real,block3
langousse,langousse,r,,langouste,,langouste,control,r,,7,t,s,langousse,2,9,real,block3
srincipe,principe,r,,principe,,principe,control,r,,0,p,s,srincipe,3,8,real,block3
diplomate,diplomate,r,,diplomate,,diplomate,control,r,,7,t,d,diplomade,0,9,real,block3
démontru,démontre,pr,dé,montre,,démontre,target,r,,5,e,u,démontru,3,8,real,block3
aussi,eussi,r,,aussi,,aussi,control,r,,0,a,e,eussi,1,5,real,block3
envol,entol,pr,en,vol,,envol,target,r,,0,v,t,entol,1,5,real,block3
indolole,indolole,prs,in,dol,ore,indolore,target,s,0.0,1,r,l,indolole,2,8,real,block3
personnel,personrel,rs,,personn,el,personnel,target,r,,6,n,r,personrel,1,9,real,block3
pantoifle,pantoifle,r,,pantoufle,,pantoufle,control,r,,5,u,i,pantoifle,2,9,real,block3
infrurouge,infrarouge,pr,infra,rouge,,infrarouge,target,p,0.0,4,a,u,infrurouge,3,10,real,block3
décompose,décomposa,pr,dé,compose,,décompose,target,r,,6,e,a,décomposa,1,9,real,block3
vinaisre,vinaigre,r,,vinaigre,,vinaigre,control,r,,5,g,s,vinaisre,3,8,real,block3
dosespoir,désespoir,pr,dés,espoir,,désespoir,target,p,0.0,1,é,o,dosespoir,3,9,real,block3
coqueluche,coqueluche,r,,coqueluche,,coqueluche,control,r,,4,e,o,coquoluche,0,10,real,block3
grenase,grenade,r,,grenade,,grenade,control,r,,5,d,s,grenase,3,7,real,block3
